#time, encoder, angular velocity, steering angle
6.382298, 24878600, -0.695891, -0.550665
6.413444, 24880428, -0.697282, -0.541146
6.447283, 24882318, -0.619926, -0.530788
6.479726, 24884166, -0.673200, -0.519870
6.513952, 24886008, -0.651909, -0.508112
6.546558, 24887896, -0.625879, -0.496074
6.582160, 24889748, -0.620381, -0.484036
6.612685, 24891608, -0.594226, -0.471718
6.647435, 24893576, -0.618401, -0.458561
6.680613, 24895374, -0.599084, -0.447083
6.712813, 24897228, -0.594542, -0.435605
6.747666, 24899132, -0.538830, -0.424127
6.779826, 24900984, -0.547760, -0.413488
6.812708, 24902848, -0.532278, -0.403130
6.847679, 24904836, -0.520511, -0.393052
6.881257, 24906660, -0.531360, -0.384373
6.912722, 24908532, -0.488994, -0.375975
6.947808, 24910520, -0.487108, -0.367576
6.979818, 24912342, -0.467064, -0.361137
7.012744, 24914236, -0.468101, -0.356098
7.047542, 24916184, -0.448752, -0.353299
7.079623, 24918094, -0.465975, -0.351619
7.113048, 24920020, -0.463819, -0.351619
7.146471, 24922000, -0.426586, -0.351619
7.179561, 24923928, -0.462710, -0.353299
7.212678, 24925862, -0.483111, -0.356378
7.247618, 24927872, -0.442307, -0.360018
7.281937, 24929820, -0.437426, -0.365897
7.312926, 24931776, -0.436350, -0.372895
7.346222, 24933808, -0.452863, -0.381014
7.379663, 24935780, -0.459712, -0.390532
7.413313, 24937760, -0.471514, -0.400891
7.447149, 24939808, -0.486306, -0.412928
7.482056, 24941826, -0.488575, -0.425246
7.513273, 24943848, -0.525872, -0.438684
7.546268, 24945936, -0.539093, -0.452962
7.581031, 24947958, -0.550274, -0.467519
7.612916, 24949992, -0.562354, -0.482077
7.647983, 24952090, -0.589802, -0.496914
7.680337, 24954144, -0.614291, -0.510352
7.713373, 24956228, -0.652688, -0.523509
7.747831, 24958444, -0.678866, -0.536107
7.780378, 24960476, -0.655664, -0.547025
7.812909, 24962568, -0.693579, -0.557663
7.847541, 24964796, -0.732989, -0.567462
7.881382, 24966850, -0.730269, -0.575860
7.913231, 24968972, -0.738707, -0.583419
7.947464, 24971228, -0.760684, -0.590418
7.980671, 24973276, -0.770332, -0.595457
8.013066, 24975392, -0.791015, -0.599656
8.047589, 24977656, -0.779347, -0.601896
8.080541, 24979740, -0.796731, -0.602736
8.113454, 24981956, -0.811117, -0.602736
8.147434, 24984154, -0.823614, -0.602736
8.180956, 24986208, -0.778392, -0.602736
8.212464, 24988332, -0.805396, -0.602736
8.248288, 24990598, -0.762126, -0.602736
8.281023, 24992688, -0.837422, -0.602736
8.313530, 24994924, -0.812304, -0.602736
8.346708, 24997084, -0.822356, -0.602736
8.381429, 24999240, -0.812066, -0.602736
8.412526, 25001398, -0.785816, -0.602736
8.446336, 25003612, -0.820523, -0.602736
8.481681, 25005768, -0.763095, -0.603016
8.512732, 25008002, -0.816076, -0.603575
8.547428, 25010160, -0.811763, -0.603855
8.580540, 25012330, -0.834206, -0.604135
8.613898, 25014512, -0.808753, -0.604695
8.647136, 25016760, -0.825710, -0.605255
8.682049, 25018936, -0.817384, -0.605815
8.713467, 25021156, -0.815887, -0.606655
8.746586, 25023308, -0.797952, -0.608055
8.781168, 25025474, -0.801299, -0.609454
8.815776, 25027652, -0.802858, -0.611134
8.847214, 25029892, -0.810376, -0.613094
8.880586, 25032072, -0.808980, -0.615893
8.913014, 25034244, -0.832803, -0.619253
8.946598, 25036480, -0.828485, -0.623452
8.980904, 25038652, -0.830906, -0.627651
9.012679, 25040818, -0.823870, -0.632970
9.046867, 25043060, -0.848660, -0.638569
9.081550, 25045224, -0.855195, -0.644448
9.112978, 25047388, -0.851234, -0.650887
9.147392, 25049692, -0.869806, -0.657606
9.181025, 25051804, -0.878748, -0.664045
9.213008, 25053992, -0.897328, -0.670484
9.247728, 25056300, -0.894540, -0.677203
9.282082, 25058398, -0.895917, -0.683362
9.312898, 25060558, -0.918932, -0.689521
9.347673, 25062852, -0.908641, -0.695400
9.381029, 25064958, -0.915398, -0.700159
9.412821, 25067136, -0.898073, -0.703798
9.447772, 25069440, -0.926333, -0.707158
9.482324, 25071538, -0.951293, -0.709117
9.513148, 25073700, -0.954498, -0.710517
9.547409, 25075982, -0.952326, -0.711077
9.580871, 25078078, -0.910858, -0.711077
9.613233, 25080228, -0.945318, -0.711077
9.646097, 25082436, -0.928321, -0.711077
9.683939, 25084580, -0.948534, -0.711077
9.713191, 25086808, -0.940028, -0.711077
9.746466, 25088964, -0.928459, -0.710237
9.783325, 25091120, -0.932472, -0.709957
9.812930, 25093284, -0.934378, -0.709397
9.847205, 25095516, -0.942674, -0.708557
9.880662, 25097688, -0.947741, -0.707158
9.912751, 25099856, -0.945028, -0.704918
9.946698, 25102114, -0.932561, -0.702678
9.979937, 25104304, -0.939316, -0.700159
10.013195, 25106476, -0.956318, -0.697079
10.051418, 25108714, -0.929507, -0.693160
10.081872, 25110880, -0.937093, -0.688401
10.113111, 25113028, -0.899644, -0.683922
10.147470, 25115256, -0.928840, -0.678602
10.181579, 25117418, -0.899834, -0.672444
10.212863, 25119580, -0.899920, -0.665725
10.247767, 25121860, -0.895014, -0.657606
10.284768, 25123960, -0.891753, -0.649488
10.312816, 25126120, -0.882251, -0.640249
10.347661, 25128412, -0.873797, -0.628771
10.381686, 25130500, -0.866457, -0.618133
10.413621, 25132652, -0.859849, -0.605535
10.447587, 25134948, -0.829697, -0.591538
10.480256, 25137052, -0.827895, -0.578100
10.513076, 25139216, -0.809305, -0.564102
10.546399, 25141436, -0.790154, -0.549265
10.580539, 25143594, -0.788768, -0.534427
10.613132, 25145816, -0.770126, -0.519870
10.648533, 25148020, -0.718890, -0.505592
10.680983, 25150088, -0.748534, -0.492715
10.713265, 25152292, -0.720909, -0.479837
10.747136, 25154444, -0.683587, -0.468359
10.781962, 25156592, -0.672439, -0.457161
10.815165, 25158750, -0.625320, -0.447363
10.847023, 25160976, -0.642227, -0.437564
10.881478, 25163136, -0.628723, -0.428326
10.912892, 25165378, -0.594851, -0.419367
10.946503, 25167540, -0.601704, -0.411529
10.981067, 25169702, -0.584650, -0.403970
11.013230, 25171944, -0.577687, -0.397251
11.047351, 25174124, -0.555622, -0.391372
11.081575, 25176310, -0.585175, -0.386613
11.112914, 25178504, -0.575539, -0.382974
11.146644, 25180752, -0.529954, -0.380454
11.180618, 25182932, -0.530258, -0.379334
11.212946, 25185116, -0.511645, -0.379334
11.247547, 25187390, -0.503496, -0.379614
11.281359, 25189584, -0.533938, -0.380454
11.313410, 25191840, -0.525007, -0.381014
11.347661, 25194110, -0.514532, -0.382134
11.381841, 25196264, -0.518877, -0.383534
11.413146, 25198552, -0.544765, -0.386613
11.447513, 25200840, -0.543997, -0.389413
11.481905, 25202974, -0.526293, -0.392772
11.513032, 25205260, -0.541005, -0.397251
11.547316, 25207564, -0.542616, -0.402850
11.581469, 25209736, -0.547505, -0.409009
11.612546, 25211970, -0.572900, -0.416848
11.647844, 25214350, -0.554375, -0.425806
11.679751, 25216524, -0.580574, -0.434485
11.712903, 25218784, -0.618958, -0.444283
11.747949, 25221180, -0.595455, -0.454641
11.781084, 25223370, -0.630422, -0.464720
11.815675, 25225640, -0.653874, -0.475358
11.847786, 25228054, -0.658292, -0.487116
11.881872, 25230272, -0.676601, -0.497754
11.913172, 25232640, -0.681465, -0.509232
11.947269, 25234926, -0.717682, -0.520150
11.985861, 25237208, -0.702379, -0.530508
12.013281, 25239564, -0.708549, -0.540866
12.052608, 25241868, -0.766141, -0.549825
12.081067, 25244184, -0.744157, -0.558223
12.113680, 25246582, -0.765901, -0.565782
12.146499, 25248912, -0.809777, -0.573061
12.180873, 25251242, -0.813085, -0.580060
12.214248, 25253644, -0.801558, -0.587618
12.246650, 25255976, -0.831463, -0.594337
12.282052, 25258316, -0.815180, -0.600776
12.313559, 25260736, -0.866449, -0.606375
12.347469, 25263084, -0.882296, -0.611134
12.382516, 25265440, -0.854348, -0.615893
12.413272, 25267868, -0.875359, -0.619813
12.447677, 25270240, -0.917521, -0.623172
12.479976, 25272616, -0.897709, -0.626531
12.513188, 25274988, -0.929227, -0.629611
12.547645, 25277432, -0.911899, -0.632410
12.580870, 25279816, -0.932760, -0.635210
12.612880, 25282288, -0.938893, -0.637450
12.647502, 25284684, -0.981693, -0.639409
12.680963, 25287064, -0.936679, -0.641369
12.713122, 25289516, -0.900878, -0.643609
12.747601, 25291948, -0.973048, -0.645288
12.782498, 25294242, -0.908640, -0.647248
12.814427, 25296672, -0.933693, -0.648648
12.847694, 25299108, -0.971468, -0.650047
12.883236, 25301408, -0.944267, -0.651167
12.912779, 25303854, -0.961325, -0.652007
12.947156, 25306300, -0.947709, -0.652287
12.981729, 25308604, -0.948968, -0.652287
13.013876, 25311044, -0.967445, -0.652007
13.048128, 25313490, -0.945822, -0.651727
13.083279, 25315788, -0.965250, -0.651167
13.113341, 25318236, -0.977656, -0.650607
13.147445, 25320672, -0.943769, -0.650607
13.181767, 25322960, -0.956831, -0.650607
13.212692, 25325396, -0.936233, -0.650607
13.249848, 25327822, -0.972927, -0.650607
13.280420, 25330106, -0.940581, -0.650327
13.313065, 25332528, -0.953137, -0.650047
13.346751, 25334876, -0.946212, -0.649208
13.381508, 25337228, -0.929961, -0.648368
13.413319, 25339640, -0.937021, -0.646408
13.446076, 25342004, -0.951580, -0.644448
13.480646, 25344376, -0.913779, -0.641929
13.513365, 25346802, -0.951127, -0.639129
13.546238, 25349144, -0.936127, -0.636610
13.581183, 25351500, -0.941840, -0.634090
13.613294, 25353944, -0.922215, -0.631851
13.646645, 25356312, -0.928066, -0.631011
13.680245, 25358670, -0.919910, -0.631011
13.713178, 25361096, -0.931289, -0.631011
13.746407, 25363440, -0.948635, -0.631011
13.780937, 25365784, -0.921362, -0.631011
13.813399, 25368208, -0.912430, -0.631011
13.846513, 25370544, -0.930906, -0.631011
13.881876, 25372878, -0.902551, -0.631011
13.913271, 25375296, -0.915432, -0.630731
13.947131, 25377636, -0.928597, -0.630451
13.981383, 25379964, -0.894443, -0.630171
14.012996, 25382358, -0.908822, -0.629611
14.047765, 25384752, -0.919564, -0.628211
14.080768, 25387024, -0.918959, -0.625972
14.113287, 25389440, -0.915262, -0.623172
14.147546, 25391850, -0.906301, -0.619253
14.179745, 25394084, -0.926402, -0.614774
14.213620, 25396444, -0.911303, -0.610294
14.246773, 25398788, -0.907526, -0.604695
14.279747, 25400984, -0.885289, -0.599096
14.313584, 25403316, -0.871383, -0.592657
14.347374, 25405628, -0.862915, -0.586218
14.381653, 25407812, -0.852297, -0.579220
14.412903, 25410142, -0.854566, -0.571941
14.447145, 25412464, -0.816697, -0.563542
14.481966, 25414646, -0.835336, -0.555704
14.513745, 25416966, -0.788963, -0.546745
14.547447, 25419274, -0.803284, -0.537507
14.581241, 25421448, -0.759045, -0.528548
14.612958, 25423764, -0.778286, -0.519030
14.647252, 25426080, -0.742679, -0.509512
14.681504, 25428238, -0.753680, -0.501393
14.713480, 25430532, -0.694542, -0.492715
14.746321, 25432752, -0.728204, -0.484876
14.780475, 25434964, -0.710261, -0.477317
14.813209, 25437246, -0.685586, -0.469759
14.846063, 25439480, -0.661596, -0.462760
14.880583, 25441710, -0.682545, -0.456321
14.912689, 25444008, -0.634766, -0.450442
14.946564, 25446240, -0.664145, -0.445123
14.981195, 25448480, -0.624685, -0.440364
15.013169, 25450776, -0.652884, -0.436444
15.047544, 25453002, -0.607443, -0.433365
15.080734, 25455240, -0.635612, -0.431125
15.113260, 25457556, -0.617759, -0.430006
15.147263, 25459816, -0.618981, -0.430006
15.182202, 25462080, -0.629231, -0.430285
15.213404, 25464404, -0.617585, -0.430565
15.246906, 25466656, -0.642060, -0.430845
15.281958, 25468916, -0.608864, -0.430845
15.312789, 25471254, -0.617712, -0.431125
15.347396, 25473526, -0.635842, -0.431405
15.384118, 25475784, -0.609402, -0.432245
15.413055, 25478110, -0.614401, -0.433365
15.447274, 25480380, -0.597147, -0.435325
15.481952, 25482656, -0.648787, -0.437564
15.512844, 25485012, -0.614926, -0.440364
15.547417, 25487356, -0.651360, -0.444563
15.581731, 25489564, -0.631407, -0.449042
15.612840, 25491904, -0.650189, -0.455481
15.647152, 25494256, -0.650511, -0.463320
15.681259, 25496492, -0.658746, -0.471158
15.712998, 25498874, -0.675154, -0.480677
15.747922, 25501254, -0.678911, -0.489915
15.780041, 25503488, -0.678398, -0.498034
15.813372, 25505872, -0.707190, -0.506432
15.846356, 25508196, -0.716291, -0.513431
15.880178, 25510524, -0.725262, -0.519870
15.913357, 25512912, -0.766327, -0.525749
15.947743, 25515300, -0.742611, -0.530508
15.981195, 25517556, -0.771304, -0.534427
16.013149, 25519958, -0.786025, -0.537227
16.047037, 25522294, -0.768135, -0.539187
16.081209, 25524614, -0.817977, -0.540026
16.113028, 25527000, -0.786567, -0.540026
16.146073, 25529310, -0.788268, -0.540306
16.179976, 25531636, -0.758428, -0.540306
16.212802, 25534050, -0.790273, -0.540586
16.246550, 25536388, -0.782128, -0.540866
16.280129, 25538728, -0.797527, -0.541426
16.313049, 25541124, -0.782568, -0.542266
16.346457, 25543444, -0.758320, -0.543666
16.384805, 25545764, -0.794718, -0.545905
16.412933, 25548160, -0.797892, -0.548705
16.447295, 25550472, -0.785640, -0.552904
16.485489, 25552796, -0.790366, -0.557943
16.512826, 25555208, -0.787824, -0.564102
16.546547, 25557544, -0.795756, -0.571661
16.580580, 25559872, -0.801124, -0.579220
16.612829, 25562264, -0.835149, -0.587898
16.646893, 25564576, -0.828574, -0.596297
16.679881, 25566908, -0.841392, -0.604415
16.713057, 25569324, -0.854358, -0.612814
16.746659, 25571738, -0.867251, -0.621492
16.781035, 25574004, -0.875013, -0.629051
16.813805, 25576422, -0.908882, -0.637450
16.846651, 25578832, -0.900890, -0.645288
16.880293, 25581092, -0.907064, -0.652567
16.912694, 25583480, -0.924540, -0.660686
16.946605, 25585860, -0.913562, -0.668524
16.980852, 25588092, -0.963848, -0.675803
17.013194, 25590440, -0.944340, -0.682522
17.047363, 25592782, -0.966029, -0.688681
17.080921, 25594968, -0.955877, -0.694000
17.112930, 25597274, -0.936448, -0.698759
17.147031, 25599552, -0.976847, -0.702958
17.183081, 25601738, -0.970435, -0.706878
17.213010, 25603900, -0.953725, -0.709957
17.247078, 25606118, -0.969747, -0.713037
17.280883, 25608270, -0.928986, -0.715836
17.313155, 25610416, -0.955787, -0.718356
17.347808, 25612544, -0.934730, -0.720595
17.379784, 25614648, -0.942563, -0.722555
17.413461, 25616796, -0.925794, -0.724795
17.447207, 25618858, -0.908643, -0.727874
17.481790, 25620900, -0.906594, -0.731793
17.513114, 25622980, -0.885085, -0.736552
17.546992, 25624984, -0.924372, -0.741592
17.581038, 25626974, -0.894793, -0.747751
17.612911, 25629004, -0.901762, -0.754469
17.647304, 25630956, -0.897815, -0.761468
17.681155, 25632886, -0.883144, -0.768467
17.713648, 25634864, -0.890081, -0.775186
17.747940, 25636748, -0.903092, -0.781065
17.780672, 25638596, -0.871515, -0.785824
17.817880, 25640476, -0.880465, -0.790023
17.846441, 25642272, -0.840983, -0.793103
17.882034, 25644034, -0.863010, -0.795902
17.914003, 25645804, -0.842266, -0.798142
17.947619, 25647480, -0.818438, -0.799821
17.982161, 25649142, -0.829660, -0.801221
18.012591, 25650824, -0.770504, -0.802061
18.047431, 25652468, -0.788530, -0.802621
18.082287, 25653990, -0.792955, -0.803181
18.113199, 25655582, -0.734482, -0.803461
18.147652, 25657156, -0.778313, -0.803461
18.185050, 25658626, -0.725868, -0.803461
18.213008, 25660166, -0.731276, -0.803461
18.247145, 25661676, -0.698531, -0.803461
18.279819, 25663078, -0.744042, -0.803461
18.312846, 25664548, -0.723241, -0.803461
18.347164, 25665988, -0.643952, -0.803181
18.380309, 25667320, -0.708548, -0.803181
18.412918, 25668724, -0.675281, -0.803461
18.447088, 25670114, -0.670357, -0.803461
18.479650, 25671400, -0.677234, -0.803461
18.512678, 25672740, -0.653591, -0.803741
18.546761, 25674050, -0.615820, -0.804021
18.580314, 25675298, -0.625412, -0.805141
18.613005, 25676518, -0.591776, -0.807100
18.646625, 25677702, -0.596759, -0.809900
18.682033, 25678856, -0.586335, -0.813819
18.713581, 25680012, -0.564566, -0.818858
18.746980, 25681112, -0.552757, -0.824737
18.781086, 25682190, -0.543896, -0.831736
18.815971, 25683268, -0.535288, -0.839575
18.847087, 25684276, -0.526740, -0.848533
18.880708, 25685256, -0.514196, -0.859171
18.912755, 25686244, -0.494044, -0.871769
18.946218, 25687178, -0.471850, -0.885207
18.980719, 25688080, -0.487481, -0.899204
19.012612, 25688976, -0.475698, -0.912922
19.046498, 25689818, -0.458199, -0.924680
19.081296, 25690636, -0.449797, -0.933358
19.113644, 25691446, -0.449523, -0.940917
19.146487, 25692208, -0.437933, -0.945116
19.180235, 25692918, -0.425994, -0.946236
19.213077, 25693588, -0.398255, -0.945956
19.246322, 25694164, -0.348479, -0.945116
19.280479, 25694672, -0.356543, -0.943437
19.312794, 25695124, -0.279739, -0.941477
19.347448, 25695520, -0.234756, -0.939237
19.380805, 25695872, -0.223977, -0.936158
19.412943, 25696150, -0.175036, -0.932798
19.446346, 25696384, -0.147817, -0.928879
19.480879, 25696576, -0.116097, -0.924400
19.512925, 25696736, -0.082508, -0.919921
19.546871, 25696874, -0.074426, -0.915721
19.581073, 25696984, -0.064236, -0.912082
19.612933, 25697088, -0.050998, -0.908443
19.647242, 25697168, -0.042723, -0.905363
19.681727, 25697230, -0.049199, -0.902844
19.712831, 25697272, -0.023320, -0.901164
19.747546, 25697302, -0.022272, -0.900044
19.782767, 25697320, -0.025972, -0.899764
19.816818, 25697326, -0.002493, -0.899764
19.847500, 25697326, 0.006151, -0.899764
19.881008, 25697326, -0.001492, -0.899764
19.913958, 25697328, 0.003743, -0.899764
19.948064, 25697328, 0.012232, -0.899764
19.980819, 25697330, 0.016537, -0.899764
20.012951, 25697332, 0.016342, -0.899764
20.047653, 25697328, 0.017847, -0.899764
20.081507, 25697324, 0.016171, -0.899764
20.113579, 25697322, 0.007022, -0.899764
20.147303, 25697322, -0.004061, -0.899764
20.182014, 25697322, -0.004636, -0.899764
20.212707, 25697322, -0.008169, -0.899764
20.246547, 25697322, -0.009145, -0.899764
20.280964, 25697322, -0.005680, -0.899764
20.313002, 25697322, 0.001336, -0.899764
20.346054, 25697322, -0.010611, -0.899764
20.380672, 25697322, -0.005004, -0.899764
20.413442, 25697322, 0.000353, -0.899764
20.447088, 25697322, -0.003305, -0.899764
20.480962, 25697324, 0.003962, -0.899764
20.513428, 25697324, 0.004751, -0.899764
20.546512, 25697324, -0.006804, -0.899764
20.581976, 25697324, 0.006824, -0.899764
20.613253, 25697324, -0.000582, -0.899764
20.646384, 25697324, 0.004329, -0.899764
20.682022, 25697324, 0.001054, -0.899764
20.712814, 25697324, 0.005413, -0.899764
20.747364, 25697324, 0.006770, -0.899764
20.780749, 25697324, -0.004624, -0.899764
20.814232, 25697324, -0.000824, -0.899764
20.847167, 25697324, 0.001119, -0.899764
20.882347, 25697324, -0.002859, -0.899764
