#time, encoder, angular velocity, steering angle
1.307731, 25527100, -0.008920, -0.041153
1.341054, 25527126, -0.003327, -0.043392
1.374480, 25527154, -0.009736, -0.045912
1.407332, 25527186, -0.008640, -0.048712
1.441117, 25527220, 0.000117, -0.051791
1.474265, 25527264, -0.005574, -0.054870
1.507863, 25527320, 0.002704, -0.058230
1.541416, 25527384, 0.002174, -0.061589
1.574743, 25527462, 0.006305, -0.064669
1.608263, 25527564, 0.001456, -0.068028
1.641470, 25527680, 0.002465, -0.071108
1.674181, 25527812, -0.009766, -0.074187
1.708295, 25527972, -0.002748, -0.077267
1.741050, 25528152, -0.000651, -0.080626
1.774054, 25528354, -0.002139, -0.084545
1.808182, 25528584, -0.002970, -0.088745
1.840797, 25528834, -0.025999, -0.093504
1.874660, 25529112, -0.015063, -0.098823
1.908342, 25529426, -0.002738, -0.104702
1.941515, 25529756, -0.014362, -0.110861
1.974311, 25530108, -0.012033, -0.117020
2.007926, 25530498, -0.023849, -0.123179
2.040767, 25530894, -0.020450, -0.128778
2.074070, 25531314, -0.030352, -0.133537
2.107922, 25531774, -0.036312, -0.137456
2.141019, 25532240, -0.032244, -0.140536
2.174610, 25532736, -0.024882, -0.142495
2.207818, 25533232, -0.050505, -0.143335
2.240912, 25533754, -0.059755, -0.143335
2.273904, 25534292, -0.035944, -0.143335
2.307969, 25534860, -0.063640, -0.143335
2.341509, 25535424, -0.059459, -0.143335
2.374519, 25536012, -0.030425, -0.143335
2.408537, 25536632, -0.062981, -0.142775
2.440782, 25537244, -0.043995, -0.142495
2.473993, 25537876, -0.075552, -0.141655
2.507791, 25538534, -0.048083, -0.140816
2.540900, 25539188, -0.062845, -0.139696
2.574640, 25539876, -0.041683, -0.137456
2.607725, 25540556, -0.055848, -0.134937
2.641123, 25541246, -0.048741, -0.131297
2.674417, 25541948, -0.057583, -0.127098
2.707549, 25542686, -0.081708, -0.122059
2.740600, 25543416, -0.046839, -0.116460
2.774390, 25544180, -0.082684, -0.110301
2.807578, 25544928, -0.077500, -0.104422
2.840554, 25545688, -0.047905, -0.097983
2.874457, 25546464, -0.061017, -0.091264
2.907595, 25547272, -0.074132, -0.084545
2.941079, 25548064, -0.034052, -0.076987
2.974827, 25548868, -0.036589, -0.069148
3.007847, 25549712, -0.048629, -0.061029
3.041102, 25550538, -0.079474, -0.053191
3.075220, 25551366, -0.068658, -0.045632
3.107676, 25552232, -0.046167, -0.038633
3.141430, 25553086, -0.018585, -0.033034
3.174295, 25553956, -0.020450, -0.028835
3.207325, 25554856, -0.036149, -0.026875
3.240572, 25555744, -0.023528, -0.026875
3.273978, 25556640, -0.010027, -0.026875
3.307559, 25557576, -0.015382, -0.026875
3.341207, 25558490, -0.037065, -0.026875
3.374360, 25559438, -0.022515, -0.026875
3.408194, 25560370, -0.034079, -0.026875
3.441047, 25561304, -0.019272, -0.026875
3.474206, 25562248, -0.025979, -0.026875
3.507690, 25563238, -0.013742, -0.026875
3.541008, 25564206, -0.027639, -0.026875
3.574424, 25565176, -0.039159, -0.026875
3.607763, 25566184, -0.041057, -0.026875
3.640963, 25567166, -0.022928, -0.026875
3.674380, 25568160, -0.029990, -0.026875
3.710003, 25569194, -0.018629, -0.026315
3.740776, 25570208, -0.027173, -0.024636
3.774225, 25571260, -0.024716, -0.023796
3.807386, 25572288, -0.029959, -0.022396
3.840824, 25573318, -0.027953, -0.020716
3.874265, 25574392, -0.027614, -0.018757
3.907673, 25575448, -0.025879, -0.015957
3.941791, 25576518, -0.024124, -0.012878
3.974320, 25577592, 0.005501, -0.008678
4.007397, 25578708, -0.029331, -0.003639
4.040880, 25579804, -0.014889, 0.001960
4.074059, 25580904, -0.018105, 0.007559
4.107420, 25582048, -0.006404, 0.013998
4.140994, 25583162, -0.003703, 0.020157
4.174292, 25584280, -0.005166, 0.026035
4.207551, 25585440, 0.004091, 0.031635
4.240603, 25586572, 0.017476, 0.036954
4.274166, 25587744, 0.016644, 0.041993
4.307388, 25588892, 0.026255, 0.046192
4.340891, 25590056, 0.027870, 0.049551
4.374451, 25591256, 0.020611, 0.052071
4.407855, 25592432, 0.039351, 0.053191
4.440891, 25593620, 0.028414, 0.053471
4.474111, 25594856, 0.043004, 0.053471
4.508003, 25596068, 0.021846, 0.052631
4.540834, 25597276, 0.025301, 0.052071
4.574484, 25598532, 0.048044, 0.052071
4.607610, 25599768, 0.044912, 0.051791
4.640851, 25601024, 0.029041, 0.051791
4.674401, 25602324, 0.038097, 0.051791
4.707459, 25603592, 0.047613, 0.052071
4.740867, 25604872, 0.036385, 0.052071
4.774307, 25606200, 0.026954, 0.052071
4.807995, 25607498, 0.048810, 0.051791
4.840576, 25608800, 0.042735, 0.051791
4.874331, 25610146, 0.033548, 0.051511
4.907528, 25611460, 0.039485, 0.051231
4.940860, 25612784, 0.038605, 0.050391
4.974415, 25614166, 0.050723, 0.048992
5.007599, 25615524, 0.050000, 0.047032
5.041631, 25616930, 0.047800, 0.045072
5.074433, 25618294, 0.056889, 0.042833
5.107851, 25619652, 0.048176, 0.040873
5.141019, 25621008, 0.038947, 0.039193
5.174379, 25622380, 0.035198, 0.037514
5.207632, 25623784, 0.054223, 0.036394
5.240452, 25625152, 0.045955, 0.035274
5.274163, 25626584, 0.025273, 0.034714
5.307659, 25627980, 0.031334, 0.034434
5.341298, 25629374, 0.038560, 0.033874
5.374243, 25630818, 0.045506, 0.033594
5.407558, 25632226, 0.031884, 0.033314
5.441000, 25633634, 0.022840, 0.033034
5.474151, 25635092, 0.036273, 0.032754
5.507595, 25636518, 0.033042, 0.032194
5.540555, 25637946, 0.036539, 0.031355
5.574378, 25639428, 0.037261, 0.030235
5.607791, 25640892, 0.035622, 0.028555
5.641269, 25642328, 0.026199, 0.026595
5.674103, 25643832, 0.018510, 0.024076
5.708288, 25645288, 0.035032, 0.021276
5.740617, 25646744, 0.023468, 0.018197
5.774162, 25648248, 0.021349, 0.015117
5.807599, 25649716, 0.022310, 0.012318
5.840883, 25651206, 0.015936, 0.009798
5.874248, 25652756, 0.011185, 0.007559
5.907847, 25654258, 0.009069, 0.005599
5.940882, 25655756, 0.030408, 0.003919
5.974238, 25657316, -0.006212, 0.002520
6.008029, 25658840, 0.021378, 0.001120
6.040967, 25660348, -0.026354, -0.000280
6.073997, 25661900, 0.001795, -0.001680
6.107729, 25663416, -0.015942, -0.002800
6.140783, 25664942, -0.011475, -0.004199
6.174648, 25666548, 0.012870, -0.005039
6.207376, 25668078, 0.010512, -0.005879
6.240839, 25669624, 0.012709, -0.006159
6.274459, 25671224, -0.018450, -0.006439
6.307463, 25672784, -0.014569, -0.006439
6.340991, 25674356, -0.021594, -0.006439
6.374361, 25675974, -0.002101, -0.006159
6.407304, 25677556, 0.008748, -0.006159
6.440707, 25679142, -0.018545, -0.006159
6.475216, 25680774, -0.021691, -0.006159
6.507605, 25682360, -0.013668, -0.006159
6.540914, 25683940, -0.019176, -0.006159
6.574374, 25685578, -0.018082, -0.006159
6.607418, 25687170, -0.011215, -0.006159
6.640867, 25688776, -0.009938, -0.006159
6.675131, 25690416, -0.011854, -0.006159
6.707339, 25691996, -0.026859, -0.005879
6.740971, 25693572, 0.002781, -0.005599
6.774425, 25695204, -0.013812, -0.005319
6.807711, 25696784, 0.009619, -0.005319
6.840784, 25698376, -0.019639, -0.005319
6.874468, 25700024, 0.000305, -0.005319
6.907584, 25701612, -0.018832, -0.005039
6.940561, 25703196, 0.005814, -0.005039
6.974184, 25704828, -0.016556, -0.005039
7.007598, 25706422, -0.001251, -0.005039
7.040918, 25708016, -0.030096, -0.005039
7.074297, 25709648, -0.003385, -0.005039
7.107554, 25711228, -0.026855, -0.005039
7.140846, 25712824, -0.022054, -0.005039
7.174254, 25714472, -0.001440, -0.005039
7.207694, 25716068, -0.028607, -0.005039
7.240935, 25717660, -0.012196, -0.005039
7.274583, 25719298, -0.002973, -0.005039
7.307708, 25720892, -0.000237, -0.005039
7.341108, 25722500, -0.013399, -0.005039
7.374330, 25724168, -0.010673, -0.005039
7.407561, 25725784, -0.023931, -0.005039
7.441694, 25727386, -0.021682, -0.005039
7.474295, 25729040, -0.014242, -0.005039
7.507515, 25730648, 0.005490, -0.005039
7.540784, 25732252, 0.003642, -0.004759
7.574120, 25733906, -0.018832, -0.004479
7.607464, 25735526, 0.003198, -0.004199
7.640799, 25737152, -0.028861, -0.003639
7.674247, 25738832, 0.003845, -0.002800
7.707602, 25740464, 0.005979, -0.001680
7.740717, 25742100, -0.007343, -0.000000
7.774407, 25743792, 0.017712, 0.002240
7.807459, 25745440, -0.006894, 0.004479
7.840643, 25747100, -0.014073, 0.007279
7.874942, 25748816, -0.006000, 0.010638
7.907499, 25750486, 0.000910, 0.014557
7.940708, 25752148, -0.004730, 0.019317
7.974148, 25753852, 0.020803, 0.024916
8.007644, 25755508, 0.020446, 0.030795
8.041198, 25757174, 0.026083, 0.037514
8.074459, 25758908, 0.034050, 0.045072
8.107610, 25760596, 0.000071, 0.052911
8.140704, 25762260, 0.047680, 0.061309
8.174110, 25763964, 0.052407, 0.070548
8.207537, 25765620, 0.050150, 0.079786
8.241002, 25767292, 0.087292, 0.089864
8.274334, 25769012, 0.095437, 0.100503
8.307321, 25770684, 0.090765, 0.110861
8.340945, 25772356, 0.097020, 0.122059
8.374270, 25774082, 0.129722, 0.134097
8.407466, 25775748, 0.126031, 0.146415
8.441245, 25777406, 0.146985, 0.159012
8.474332, 25779120, 0.154787, 0.172450
8.507661, 25780796, 0.172838, 0.185608
8.540760, 25782482, 0.166152, 0.198766
8.573997, 25784218, 0.211501, 0.211923
8.607297, 25785900, 0.205156, 0.224521
8.640690, 25787588, 0.237500, 0.237119
8.674213, 25789322, 0.259439, 0.249437
8.707624, 25790996, 0.254315, 0.261195
8.741069, 25792676, 0.296614, 0.272673
8.774542, 25794420, 0.309188, 0.283871
8.807811, 25796112, 0.322093, 0.293949
8.841586, 25797808, 0.298711, 0.303467
8.875201, 25799554, 0.331047, 0.312426
8.907450, 25801238, 0.347034, 0.320544
8.944970, 25802936, 0.330344, 0.327823
8.974537, 25804692, 0.389669, 0.334542
9.007880, 25806408, 0.374516, 0.340141
9.040723, 25808132, 0.377509, 0.345740
9.075030, 25809910, 0.348701, 0.351339
9.107929, 25811628, 0.405548, 0.357218
9.140650, 25813340, 0.393350, 0.363377
9.174758, 25815116, 0.411480, 0.370376
9.207962, 25816848, 0.409428, 0.377095
9.241161, 25818590, 0.441235, 0.384093
9.274509, 25820394, 0.437637, 0.391652
9.307556, 25822162, 0.439685, 0.398651
9.341393, 25823930, 0.447101, 0.406210
9.374342, 25825744, 0.447621, 0.414048
9.407442, 25827510, 0.476278, 0.422167
9.440961, 25829276, 0.478305, 0.430565
9.474595, 25831092, 0.499054, 0.439524
9.507705, 25832864, 0.498474, 0.448202
9.540893, 25834628, 0.524630, 0.457161
9.574867, 25836438, 0.514588, 0.466679
9.607359, 25838188, 0.537852, 0.475078
9.640862, 25839952, 0.555788, 0.483196
9.678449, 25841774, 0.543446, 0.489635
9.707544, 25843548, 0.550695, 0.494954
9.741066, 25845320, 0.574974, 0.498594
9.774327, 25847150, 0.578864, 0.500553
9.807266, 25848928, 0.588384, 0.501113
9.840670, 25850706, 0.591152, 0.501113
9.874047, 25852536, 0.576335, 0.501113
9.907190, 25854310, 0.582497, 0.500833
9.940950, 25856102, 0.607277, 0.500833
9.974617, 25857952, 0.585227, 0.500553
10.007614, 25859744, 0.586304, 0.500553
10.040981, 25861584, 0.579450, 0.500273
10.074036, 25863368, 0.569606, 0.499993
10.107381, 25865150, 0.578863, 0.499713
10.141026, 25866982, 0.584342, 0.499713
10.174418, 25868760, 0.571156, 0.499154
10.207694, 25870532, 0.589146, 0.498314
10.241160, 25872308, 0.560628, 0.496634
10.274220, 25874156, 0.600892, 0.492155
10.307328, 25875948, 0.529080, 0.485436
10.341086, 25877760, 0.560036, 0.475638
10.374438, 25879516, 0.572916, 0.464440
10.407247, 25881300, 0.579698, 0.451562
10.441421, 25883134, 0.542529, 0.437844
10.474297, 25884904, 0.533751, 0.424127
10.507041, 25886656, 0.502967, 0.410969
10.540601, 25888396, 0.474357, 0.398091
10.574071, 25890196, 0.487656, 0.385773
10.607575, 25891944, 0.447814, 0.374855
10.641157, 25893692, 0.442605, 0.364497
10.674664, 25895498, 0.438098, 0.354979
10.707615, 25897236, 0.430019, 0.346300
10.741144, 25899040, 0.394792, 0.337901
10.774394, 25900792, 0.397995, 0.330343
10.807377, 25902540, 0.375994, 0.323064
10.841053, 25904336, 0.399641, 0.315505
10.874185, 25906076, 0.364291, 0.308227
10.907562, 25907812, 0.364774, 0.300108
10.941004, 25909600, 0.344631, 0.291430
10.974135, 25911332, 0.342347, 0.282751
11.008532, 25913052, 0.360097, 0.274352
11.041330, 25914764, 0.347229, 0.266514
11.074411, 25916532, 0.319374, 0.259515
11.107236, 25918252, 0.302517, 0.253356
11.141290, 25920016, 0.284307, 0.248037
11.174671, 25921720, 0.260505, 0.243558
11.207712, 25923426, 0.292182, 0.239918
11.240668, 25925184, 0.295579, 0.236279
11.274222, 25926892, 0.288516, 0.232920
11.307592, 25928602, 0.273555, 0.228720
11.340927, 25930360, 0.255313, 0.223961
11.374166, 25932060, 0.247178, 0.218922
11.407396, 25933752, 0.276180, 0.213603
11.440800, 25935492, 0.244669, 0.207724
11.474198, 25937184, 0.259954, 0.201845
11.507465, 25938880, 0.247679, 0.195126
11.541024, 25940632, 0.222216, 0.187847
11.574462, 25942320, 0.209137, 0.180569
11.607671, 25944000, 0.214860, 0.173010
11.640895, 25945722, 0.235447, 0.165171
11.674046, 25947384, 0.189452, 0.158173
11.707258, 25949040, 0.196204, 0.151454
11.740491, 25950750, 0.210755, 0.145295
11.774440, 25952408, 0.197164, 0.140256
11.807342, 25954068, 0.158181, 0.135776
11.841449, 25955766, 0.167022, 0.132417
11.873992, 25957400, 0.154933, 0.129898
11.907488, 25959044, 0.148957, 0.128218
11.941147, 25960744, 0.141490, 0.127658
11.974219, 25962388, 0.148516, 0.127378
12.007159, 25964038, 0.148306, 0.127378
12.040850, 25965746, 0.155829, 0.127378
12.074202, 25967410, 0.144546, 0.127378
12.107721, 25969060, 0.144702, 0.127378
12.141205, 25970760, 0.136559, 0.127378
12.174218, 25972408, 0.115156, 0.127378
12.207783, 25974068, 0.153580, 0.127098
12.241061, 25975788, 0.147013, 0.126818
12.274207, 25977464, 0.152686, 0.126818
12.307317, 25979138, 0.162181, 0.126538
12.340823, 25980874, 0.136865, 0.126258
12.374439, 25982560, 0.128467, 0.125698
12.407255, 25984246, 0.133097, 0.124858
12.441195, 25985980, 0.158868, 0.124019
12.474169, 25987698, 0.124704, 0.122619
12.507321, 25989372, 0.135223, 0.121219
12.541509, 25991116, 0.157665, 0.118979
12.574086, 25992800, 0.152878, 0.116460
12.607395, 25994502, 0.113802, 0.113100
12.641323, 25996264, 0.156250, 0.108901
12.674242, 25997972, 0.142796, 0.104702
12.707483, 25999696, 0.126115, 0.099943
12.740895, 26001482, 0.116558, 0.094344
12.773840, 26003224, 0.138210, 0.088745
12.807655, 26004960, 0.128416, 0.083706
12.841020, 26006752, 0.098573, 0.078386
12.874082, 26008508, 0.082267, 0.073907
12.907162, 26010268, 0.102658, 0.069988
12.940870, 26012080, 0.084186, 0.066628
12.974046, 26013852, 0.079921, 0.064389
13.007799, 26015622, 0.077448, 0.062709
13.041277, 26017468, 0.097154, 0.061589
13.074300, 26019230, 0.058665, 0.061029
13.107542, 26021004, 0.115771, 0.060749
13.140931, 26022830, 0.087102, 0.060749
13.174288, 26024588, 0.070665, 0.060749
13.208185, 26026336, 0.059397, 0.060749
13.241010, 26028124, 0.079235, 0.060749
13.274189, 26029844, 0.078979, 0.060749
13.307899, 26031564, 0.081893, 0.060749
13.340860, 26033332, 0.070646, 0.060749
13.373716, 26035052, 0.075665, 0.060749
13.407590, 26036788, 0.084785, 0.060749
13.440815, 26038572, 0.062069, 0.060470
13.473981, 26040284, 0.058350, 0.060190
13.507581, 26041992, 0.066285, 0.060190
13.541026, 26043752, 0.076220, 0.059910
13.574468, 26045466, 0.063743, 0.059630
13.608345, 26047186, 0.062735, 0.059070
13.640871, 26048960, 0.072385, 0.058230
13.673938, 26050676, 0.094878, 0.057390
13.707741, 26052390, 0.064611, 0.056270
13.741126, 26054146, 0.058003, 0.054591
13.774001, 26055852, 0.066835, 0.052911
13.807038, 26057544, 0.045190, 0.051231
13.840704, 26059300, 0.051767, 0.048992
13.874225, 26061000, 0.056634, 0.046752
13.907148, 26062702, 0.078072, 0.044792
13.940930, 26064448, 0.053318, 0.043113
13.975382, 26066132, 0.042719, 0.041433
14.007511, 26067814, 0.056053, 0.040313
14.040921, 26069554, 0.050933, 0.039193
14.074147, 26071240, 0.047170, 0.038913
14.107325, 26072928, 0.037450, 0.038633
14.141130, 26074688, 0.054697, 0.038633
14.174639, 26076390, 0.016945, 0.038633
14.207329, 26078094, 0.050960, 0.038913
14.241108, 26079840, 0.053497, 0.039193
14.273995, 26081540, 0.059933, 0.040313
14.307369, 26083242, 0.054101, 0.041153
14.341193, 26085008, 0.032464, 0.042273
14.374494, 26086716, 0.066630, 0.043952
14.407694, 26088416, 0.063404, 0.046472
14.441312, 26090164, 0.043998, 0.050671
14.474377, 26091868, 0.042177, 0.055990
14.507508, 26093572, 0.061284, 0.062989
14.541351, 26095326, 0.051074, 0.071668
14.573930, 26097032, 0.052390, 0.081466
14.607865, 26098782, 0.086872, 0.092944
14.641130, 26100472, 0.093791, 0.104702
14.674494, 26102168, 0.088811, 0.117580
14.708120, 26103916, 0.105721, 0.130457
14.741302, 26105616, 0.142583, 0.143895
14.773760, 26107316, 0.139233, 0.156493
14.807662, 26109022, 0.144404, 0.169371
14.841156, 26110794, 0.196898, 0.182528
14.873767, 26112510, 0.204852, 0.194846
14.907982, 26114230, 0.213750, 0.206324
14.941277, 26116000, 0.233630, 0.217802
14.974026, 26117722, 0.224780, 0.228720
15.007772, 26119448, 0.256700, 0.239079
15.041223, 26121224, 0.235705, 0.248877
15.074557, 26122964, 0.285352, 0.258115
15.107896, 26124710, 0.291689, 0.266514
15.140741, 26126504, 0.314894, 0.274912
15.174575, 26128238, 0.295169, 0.282191
15.207872, 26129968, 0.301219, 0.289470
15.240929, 26131760, 0.300994, 0.296749
15.274284, 26133506, 0.355717, 0.303187
15.307766, 26135264, 0.336802, 0.309906
15.340790, 26137086, 0.375264, 0.316625
15.374045, 26138860, 0.390268, 0.323064
15.407848, 26140640, 0.377358, 0.329223
15.440923, 26142470, 0.387335, 0.335662
15.473816, 26144244, 0.371960, 0.341821
15.507789, 26146026, 0.391098, 0.347980
15.541331, 26147864, 0.417210, 0.353579
15.574223, 26149644, 0.416878, 0.358618
15.608193, 26151424, 0.425402, 0.363657
15.641183, 26153246, 0.406922, 0.368416
15.674241, 26154990, 0.424705, 0.372895
15.707554, 26156732, 0.423043, 0.377095
15.741088, 26158538, 0.459163, 0.381294
15.773968, 26160288, 0.431802, 0.385493
15.808010, 26162028, 0.442864, 0.389133
15.840966, 26163824, 0.416748, 0.392772
15.874866, 26165550, 0.430710, 0.396131
15.908243, 26167280, 0.441929, 0.399211
15.940731, 26169048, 0.439425, 0.402290
15.973935, 26170780, 0.448975, 0.405090
16.007613, 26172512, 0.452604, 0.408169
16.041154, 26174290, 0.492447, 0.410689
16.074344, 26176018, 0.454342, 0.413208
16.107811, 26177740, 0.473982, 0.415448
16.141415, 26179520, 0.434532, 0.417408
16.174095, 26181260, 0.443899, 0.418807
16.208085, 26183016, 0.451886, 0.419927
16.240873, 26184820, 0.479201, 0.421047
16.274213, 26186576, 0.474671, 0.421887
16.307944, 26188330, 0.474356, 0.422167
16.340953, 26190144, 0.487413, 0.422727
16.374101, 26191920, 0.519382, 0.423007
16.408105, 26193700, 0.518621, 0.423287
16.440903, 26195514, 0.478101, 0.423567
16.474047, 26197256, 0.491275, 0.423567
16.508278, 26199002, 0.489417, 0.423567
16.540933, 26200788, 0.506271, 0.423567
16.574474, 26202524, 0.458672, 0.423567
16.607796, 26204316, 0.484257, 0.423287
16.640985, 26206064, 0.489026, 0.423287
16.674078, 26207816, 0.506426, 0.423287
16.708449, 26209554, 0.505633, 0.423287
16.741592, 26211350, 0.492064, 0.423007
16.774199, 26213096, 0.480818, 0.422447
16.808085, 26214896, 0.504640, 0.421607
16.840940, 26216654, 0.482212, 0.421047
16.873994, 26218420, 0.475517, 0.420487
16.907830, 26220172, 0.469789, 0.419927
16.941021, 26221966, 0.478114, 0.419087
16.973962, 26223704, 0.490230, 0.417128
17.007945, 26225436, 0.474385, 0.414608
17.040914, 26227224, 0.467023, 0.410689
17.073973, 26228950, 0.468649, 0.405930
17.108153, 26230718, 0.490369, 0.400051
17.140714, 26232432, 0.467378, 0.393052
17.174265, 26234144, 0.471182, 0.384653
17.208433, 26235912, 0.453036, 0.374855
17.240901, 26237618, 0.430864, 0.363657
17.274706, 26239324, 0.458200, 0.351339
17.307817, 26241088, 0.430392, 0.337342
17.340688, 26242800, 0.409583, 0.323064
17.374389, 26244506, 0.388430, 0.307947
17.407976, 26246204, 0.388758, 0.293109
17.440711, 26247948, 0.352260, 0.277432
17.474312, 26249652, 0.339531, 0.263154
17.507783, 26251404, 0.334667, 0.249157
17.542037, 26253104, 0.304803, 0.236839
17.574567, 26254784, 0.296972, 0.225641
17.608268, 26256462, 0.254126, 0.215843
17.641368, 26258188, 0.265576, 0.206884
17.674602, 26259870, 0.241497, 0.199885
17.708010, 26261564, 0.228425, 0.194006
17.740941, 26263300, 0.242007, 0.189247
17.774418, 26264972, 0.226610, 0.186168
17.807682, 26266664, 0.216250, 0.184768
17.840765, 26268300, 0.220082, 0.184488
17.874261, 26269950, 0.209839, 0.184208
17.907684, 26271616, 0.200516, 0.183928
17.940711, 26273312, 0.198452, 0.183648
17.973991, 26274966, 0.182891, 0.183648
18.008129, 26276650, 0.220908, 0.183368
18.040575, 26278272, 0.176694, 0.183088
18.073990, 26279900, 0.223941, 0.182248
18.108051, 26281584, 0.196770, 0.181129
18.140990, 26283212, 0.196923, 0.179449
18.174159, 26284844, 0.201302, 0.177209
18.207679, 26286528, 0.217907, 0.174130
18.240556, 26288164, 0.210964, 0.170211
18.274342, 26289792, 0.185984, 0.166011
18.307974, 26291412, 0.196000, 0.161812
18.340808, 26293064, 0.179277, 0.157613
18.374055, 26294676, 0.208981, 0.153973
18.407757, 26296342, 0.201319, 0.150894
18.440933, 26297964, 0.182436, 0.148374
18.474126, 26299590, 0.210867, 0.146695
18.507420, 26301268, 0.186943, 0.145295
18.541107, 26302888, 0.194418, 0.144175
18.574282, 26304504, 0.161416, 0.143055
18.607994, 26306164, 0.158006, 0.141376
18.641155, 26307768, 0.188374, 0.139696
18.674129, 26309364, 0.154567, 0.138016
18.707615, 26311020, 0.164499, 0.136336
18.741223, 26312628, 0.151278, 0.134657
18.773881, 26314272, 0.171294, 0.132697
18.808188, 26315932, 0.158993, 0.129898
18.841238, 26317548, 0.141216, 0.126258
18.874364, 26319138, 0.131351, 0.122059
18.908445, 26320780, 0.150957, 0.116740
18.940958, 26322386, 0.136814, 0.110581
18.974466, 26324008, 0.173365, 0.103862
19.007657, 26325678, 0.133584, 0.096303
19.041183, 26327290, 0.115559, 0.088465
19.074354, 26328896, 0.103992, 0.080346
19.107818, 26330540, 0.084452, 0.072227
19.140641, 26332128, 0.111747, 0.064949
19.174324, 26333720, 0.056178, 0.058510
19.207817, 26335360, 0.105908, 0.053191
19.241038, 26336952, 0.070693, 0.049831
19.274306, 26338536, 0.073123, 0.047592
19.307617, 26340162, 0.042436, 0.046472
19.341336, 26341752, 0.056603, 0.046472
19.374203, 26343308, 0.026303, 0.046472
19.407653, 26344928, 0.053630, 0.046472
19.440883, 26346492, 0.043175, 0.047312
19.473995, 26348052, 0.048939, 0.047872
19.507373, 26349660, 0.052472, 0.048432
19.540851, 26351216, 0.071704, 0.048432
19.574184, 26352768, 0.044063, 0.048432
19.607854, 26354360, 0.041221, 0.048432
19.640756, 26355900, 0.011844, 0.048432
19.675023, 26357444, 0.057189, 0.048432
19.709417, 26359032, 0.038419, 0.048432
19.740629, 26360574, 0.055035, 0.048432
19.773831, 26362114, 0.049987, 0.048432
19.807696, 26363698, 0.041394, 0.048432
19.841070, 26365224, 0.061417, 0.048432
19.873920, 26366744, 0.041009, 0.048432
19.907926, 26368324, 0.052756, 0.048152
19.940833, 26369828, 0.032984, 0.047872
19.974010, 26371348, 0.063762, 0.047872
20.007935, 26372924, 0.061665, 0.047592
20.040863, 26374440, 0.056434, 0.047312
20.073899, 26375954, 0.045118, 0.047312
20.107685, 26377508, 0.066809, 0.047032
20.140722, 26379028, 0.050052, 0.047032
20.174177, 26380548, 0.047434, 0.046752
20.207926, 26382118, 0.053686, 0.046752
20.241218, 26383642, 0.050676, 0.046752
20.275356, 26385156, 0.033309, 0.046752
20.307722, 26386716, 0.053987, 0.046752
20.340711, 26388216, 0.047189, 0.046752
20.373716, 26389712, 0.071546, 0.046752
20.408007, 26391250, 0.039639, 0.046752
20.440706, 26392744, 0.044184, 0.046752
20.474234, 26394232, 0.047571, 0.046752
20.507552, 26395780, 0.056756, 0.046752
20.540776, 26397284, 0.029615, 0.046752
20.573793, 26398786, 0.046620, 0.046752
20.607968, 26400324, 0.040176, 0.046752
20.640981, 26401812, 0.047160, 0.046752
20.674110, 26403294, 0.039356, 0.046752
20.707804, 26404824, 0.057321, 0.046752
20.740787, 26406316, 0.058184, 0.046752
20.775296, 26407808, 0.045975, 0.046752
20.807874, 26409324, 0.045626, 0.046472
20.841081, 26410790, 0.041513, 0.046472
20.874687, 26412260, 0.044231, 0.046472
