#time, encoder, angular velocity, steering angle
1.506018, 2899121, -0.003990, 0.120659
1.539250, 2899121, 0.005907, 0.120659
1.572856, 2899121, -0.003778, 0.120659
1.606100, 2899121, 0.002564, 0.120659
1.639224, 2899121, 0.000028, 0.120659
1.672971, 2899121, 0.007259, 0.120659
1.705715, 2899121, 0.003600, 0.120659
1.739372, 2899121, 0.003975, 0.120659
1.772675, 2899121, 0.001488, 0.120659
1.806333, 2899121, -0.002737, 0.120659
1.839630, 2899121, -0.000015, 0.120659
1.872631, 2899121, -0.002872, 0.120659
1.905958, 2899121, 0.005686, 0.120659
1.939316, 2899121, 0.000125, 0.120659
1.972557, 2899121, -0.001702, 0.120659
2.006130, 2899121, 0.001411, 0.120659
2.039254, 2899121, 0.000863, 0.120659
2.073017, 2899121, 0.001545, 0.120659
2.106565, 2899121, -0.002595, 0.120659
2.139174, 2899121, 0.003630, 0.120659
2.172704, 2899121, 0.005405, 0.120659
2.206143, 2899121, 0.002283, 0.120659
2.239598, 2899121, 0.005070, 0.120659
2.272845, 2899121, -0.000553, 0.120659
2.305965, 2899121, -0.000483, 0.120659
2.340984, 2899121, -0.004367, 0.120659
2.373041, 2899121, -0.005735, 0.120659
2.406018, 2899121, -0.005158, 0.120659
2.439112, 2899121, -0.013566, 0.120659
2.473121, 2899121, -0.000562, 0.120659
2.505920, 2899121, -0.011527, 0.120659
2.539254, 2899121, 0.006396, 0.120659
2.573191, 2899121, -0.005280, 0.120659
2.606034, 2899121, -0.004890, 0.120659
2.640182, 2899121, 0.007087, 0.120659
2.672909, 2899121, 0.000789, 0.120659
2.706409, 2899121, -0.008097, 0.120659
2.739215, 2899121, -0.015251, 0.120659
2.772701, 2899121, 0.001965, 0.120659
2.805972, 2899121, 0.006000, 0.120659
2.839886, 2899121, 0.001880, 0.120659
2.873468, 2899121, 0.002892, 0.120659
2.906296, 2899121, -0.003143, 0.120379
2.939315, 2899121, -0.003821, 0.120099
2.972534, 2899121, 0.002068, 0.120099
3.006488, 2899121, -0.005156, 0.120099
3.039334, 2899121, -0.004918, 0.119819
3.072953, 2899121, 0.002199, 0.119819
3.105897, 2899121, 0.001445, 0.119259
3.139510, 2899121, -0.006485, 0.118419
3.172705, 2899121, 0.004029, 0.117580
3.206006, 2899121, -0.010285, 0.116180
3.239727, 2899121, -0.003403, 0.114500
3.272722, 2899121, -0.000603, 0.112541
3.305971, 2899121, 0.004260, 0.110301
3.339271, 2899121, -0.008136, 0.108061
3.372653, 2899121, -0.001734, 0.104982
3.405902, 2899121, 0.003042, 0.101342
3.439547, 2899121, -0.000467, 0.098543
3.472577, 2899121, -0.004388, 0.095463
3.506001, 2899120, -0.011425, 0.093224
3.539098, 2899120, -0.010924, 0.091544
3.572829, 2899120, -0.000060, 0.090704
3.605804, 2899120, 0.003249, 0.090704
3.639456, 2899120, -0.001325, 0.090704
3.672747, 2899121, 0.006764, 0.090704
3.705684, 2899121, 0.008005, 0.090704
3.739791, 2899121, 0.004803, 0.090704
3.772717, 2899121, 0.002366, 0.090704
3.806234, 2899121, 0.002826, 0.090704
3.839561, 2899121, 0.000354, 0.090704
3.872907, 2899121, -0.005273, 0.090704
3.906788, 2899121, -0.007668, 0.090704
3.939680, 2899121, -0.001262, 0.090704
3.972966, 2899121, -0.009197, 0.090704
4.006048, 2899121, -0.003045, 0.090704
4.039426, 2899121, 0.004978, 0.090704
4.073406, 2899121, 0.000437, 0.090704
4.105769, 2899121, 0.005056, 0.090704
4.139582, 2899121, 0.000936, 0.090704
4.172723, 2899121, -0.009546, 0.090704
4.206083, 2899121, -0.006030, 0.090704
4.240263, 2899121, 0.007219, 0.090704
4.273057, 2899121, -0.002729, 0.090704
4.306686, 2899121, 0.005066, 0.090704
4.339659, 2899121, 0.003484, 0.090704
4.376024, 2899121, 0.000721, 0.090704
4.405705, 2899121, 0.000600, 0.090704
4.439296, 2899121, 0.006340, 0.090704
4.472894, 2899121, 0.000455, 0.089864
4.506761, 2899121, -0.003141, 0.089025
4.539258, 2899121, -0.001251, 0.087905
4.572772, 2899121, -0.003518, 0.085945
4.606210, 2899121, -0.000755, 0.084545
4.639318, 2899121, 0.001410, 0.082586
4.673076, 2899121, 0.003203, 0.081186
4.706131, 2899121, -0.004453, 0.079506
4.739281, 2899121, -0.006387, 0.077547
4.772518, 2899121, -0.002652, 0.075867
4.806220, 2899121, -0.002758, 0.074467
4.839476, 2899121, -0.006274, 0.073347
4.873473, 2899121, -0.009793, 0.072507
4.906037, 2899121, -0.001303, 0.072227
4.939409, 2899121, 0.008643, 0.072227
4.972583, 2899121, 0.004974, 0.072227
5.005966, 2899121, -0.002409, 0.072227
5.039320, 2899121, 0.003072, 0.072227
5.073064, 2899121, -0.000639, 0.072227
5.105698, 2899121, 0.003986, 0.072227
5.139642, 2899121, 0.000312, 0.072227
5.172901, 2899121, 0.001705, 0.072787
5.205632, 2899121, -0.008396, 0.073347
5.239411, 2899121, 0.008409, 0.073627
5.272904, 2899121, 0.001655, 0.073907
5.306190, 2899121, 0.002869, 0.074187
5.339632, 2899121, 0.004871, 0.074467
5.372623, 2899121, -0.005260, 0.074747
5.406183, 2899121, 0.005091, 0.075027
5.440520, 2899121, 0.003628, 0.075027
5.472817, 2899121, 0.004973, 0.075027
5.505861, 2899121, 0.001074, 0.075307
5.539480, 2899121, 0.004909, 0.075587
5.572632, 2899121, 0.004332, 0.076147
5.606108, 2899121, -0.001342, 0.076707
5.639900, 2899121, 0.002318, 0.077267
5.673385, 2899121, -0.007369, 0.078106
5.705637, 2899121, 0.003504, 0.078386
5.739595, 2899121, -0.001601, 0.078666
5.772912, 2899121, 0.002672, 0.078666
5.806286, 2899121, 0.001859, 0.078666
5.839925, 2899122, -0.000929, 0.078666
5.873318, 2899124, -0.007351, 0.078666
5.905931, 2899129, 0.000295, 0.078666
5.940068, 2899143, -0.005346, 0.078666
5.972897, 2899167, 0.003351, 0.078666
6.005538, 2899193, 0.005438, 0.078666
6.039462, 2899224, 0.008183, 0.078666
6.073171, 2899266, 0.013619, 0.078666
6.106149, 2899322, 0.004807, 0.078666
6.140494, 2899392, 0.013462, 0.078666
6.172305, 2899468, 0.006745, 0.078666
6.205853, 2899558, 0.011357, 0.078666
6.239708, 2899673, 0.009698, 0.078666
6.273028, 2899803, 0.011285, 0.078666
6.306054, 2899953, 0.015070, 0.078106
6.339307, 2900120, 0.013899, 0.077547
6.373142, 2900309, 0.013163, 0.076707
6.406233, 2900515, 0.013772, 0.075587
6.439414, 2900760, 0.013579, 0.074467
6.473127, 2901026, 0.010175, 0.072787
6.505798, 2901309, 0.019936, 0.070548
6.539292, 2901614, 0.028083, 0.068028
6.572751, 2901947, 0.026318, 0.065509
6.606280, 2902291, 0.020896, 0.064949
6.639606, 2902664, 0.010690, 0.064949
6.673240, 2903051, 0.029414, 0.065789
6.706508, 2903449, 0.007650, 0.067468
6.739704, 2903856, 0.037200, 0.070828
6.772794, 2904280, 0.026300, 0.075867
6.805625, 2904712, 0.049180, 0.081466
6.839743, 2905169, -0.007523, 0.087625
6.872620, 2905619, 0.003405, 0.090984
6.905779, 2906075, 0.028700, 0.093504
6.940004, 2906563, 0.038861, 0.094064
6.972782, 2907059, 0.041757, 0.093784
7.006483, 2907568, -0.000145, 0.092384
7.039590, 2908089, 0.050700, 0.090984
7.072962, 2908637, 0.026363, 0.089584
7.106278, 2909190, 0.047908, 0.088185
7.140390, 2909767, 0.017830, 0.087345
7.173031, 2910335, 0.020656, 0.086785
7.206028, 2910923, 0.058354, 0.085945
7.242090, 2911554, 0.041622, 0.085105
7.272986, 2912177, 0.069541, 0.084545
7.305872, 2912814, 0.007078, 0.083706
7.339608, 2913482, 0.064330, 0.083146
7.372451, 2914149, 0.028482, 0.082866
7.406719, 2914836, 0.070996, 0.082866
7.439559, 2915557, 0.025919, 0.082866
7.472218, 2916267, 0.065036, 0.082866
7.506131, 2916991, 0.030264, 0.082866
7.539661, 2917744, 0.048206, 0.082866
7.573229, 2918479, 0.037540, 0.082866
7.605670, 2919214, 0.042159, 0.082866
7.640260, 2919967, 0.046558, 0.082866
7.672793, 2920698, 0.033604, 0.082866
7.706419, 2921445, 0.050360, 0.082866
7.739427, 2922163, 0.056804, 0.082306
7.772745, 2922882, 0.037638, 0.081186
7.806428, 2923599, 0.045867, 0.079506
7.839436, 2924345, 0.043044, 0.077267
7.872848, 2925069, 0.017859, 0.074187
7.905696, 2925789, 0.043489, 0.070828
7.939807, 2926533, 0.045488, 0.067188
7.972696, 2927251, 0.031014, 0.064109
8.005899, 2927969, 0.026206, 0.061029
8.039313, 2928722, 0.043922, 0.058790
8.072407, 2929465, 0.025381, 0.057110
8.105903, 2930216, 0.040606, 0.056830
8.139299, 2931001, 0.036838, 0.056830
8.172643, 2931777, 0.032479, 0.056830
8.205879, 2932570, 0.029857, 0.056830
8.239571, 2933402, 0.039691, 0.056830
8.272800, 2934224, 0.022022, 0.057110
8.306737, 2935085, 0.031364, 0.057670
8.339466, 2935934, 0.024897, 0.057950
8.372585, 2936797, 0.051307, 0.058510
8.405755, 2937681, 0.047499, 0.058790
8.439122, 2938611, 0.042336, 0.059070
8.472773, 2939522, 0.045200, 0.059350
8.506385, 2940473, 0.032402, 0.059630
8.540280, 2941411, 0.016902, 0.059630
8.572989, 2942365, 0.029677, 0.059630
8.606480, 2943357, 0.035749, 0.059630
8.639466, 2944319, 0.043581, 0.059630
8.672621, 2945306, 0.029958, 0.059630
8.706190, 2946317, 0.035833, 0.059630
8.739773, 2947367, 0.037994, 0.059630
8.772986, 2948389, 0.034711, 0.059630
8.805971, 2949423, 0.050979, 0.059630
8.839479, 2950495, 0.046663, 0.059630
8.872806, 2951542, 0.052414, 0.059350
8.906397, 2952619, 0.041118, 0.058790
8.939950, 2953666, 0.041611, 0.058510
8.972537, 2954717, 0.041887, 0.058510
9.005909, 2955776, 0.039341, 0.058230
9.039379, 2956869, 0.042158, 0.058230
9.072517, 2957925, 0.047465, 0.058230
9.106094, 2958982, 0.048230, 0.057950
9.139681, 2960079, 0.041667, 0.057950
9.173591, 2961154, 0.040596, 0.057950
9.206012, 2962230, 0.052629, 0.057670
9.239695, 2963335, 0.044383, 0.057390
9.272541, 2964407, 0.033793, 0.057110
9.306931, 2965480, 0.049657, 0.057110
9.340311, 2966593, 0.044088, 0.056830
9.372159, 2967680, 0.045135, 0.056270
9.406411, 2968772, 0.042824, 0.055990
9.439434, 2969902, 0.028802, 0.055150
9.472710, 2971006, 0.033174, 0.054031
9.505982, 2972111, 0.043711, 0.052631
9.539695, 2973247, 0.041124, 0.050671
9.572209, 2974356, 0.037904, 0.048432
9.605784, 2975464, 0.036920, 0.045072
9.641447, 2976606, 0.043791, 0.040313
9.673119, 2977719, 0.046235, 0.034714
9.706140, 2978868, 0.041980, 0.028835
9.739784, 2979982, 0.017563, 0.021836
9.772851, 2981091, 0.018108, 0.014278
9.806507, 2982206, 0.019569, 0.006719
9.839049, 2983354, 0.023127, -0.000280
9.873305, 2984472, 0.001797, -0.006439
9.906462, 2985631, 0.000317, -0.010918
9.940197, 2986755, 0.000427, -0.014557
9.975487, 2987869, 0.000781, -0.016797
10.005934, 2988976, -0.011459, -0.018197
10.039635, 2990116, -0.010021, -0.018757
10.072629, 2991231, -0.010138, -0.018757
10.106073, 2992349, -0.017449, -0.018757
10.140085, 2993503, -0.011980, -0.018757
10.172994, 2994624, -0.022483, -0.018757
10.206914, 2995745, 0.003413, -0.018757
10.239448, 2996914, 0.003038, -0.018757
10.272942, 2998059, -0.005881, -0.018757
10.306318, 2999244, -0.009161, -0.018757
10.340594, 3000390, -0.013627, -0.018757
10.373045, 3001540, -0.013509, -0.018757
10.406311, 3002698, -0.018212, -0.018757
10.439256, 3003905, -0.012587, -0.018757
10.472934, 3005083, -0.011217, -0.018757
10.506769, 3006316, -0.001865, -0.018757
10.539851, 3007519, -0.026915, -0.018477
10.572636, 3008724, -0.037902, -0.018477
10.606191, 3009979, -0.019607, -0.018477
10.639513, 3011202, -0.019438, -0.018197
10.672823, 3012431, -0.022592, -0.018197
10.706700, 3013695, -0.013885, -0.017637
10.739333, 3014925, 0.010593, -0.016797
10.772804, 3016158, -0.001956, -0.015397
10.806409, 3017403, -0.017580, -0.013718
10.839282, 3018692, 0.005615, -0.011198
10.872882, 3019950, -0.005482, -0.009238
10.905774, 3021253, -0.002452, -0.006999
10.939707, 3022523, -0.017392, -0.005319
10.972585, 3023800, -0.009158, -0.003639
11.006452, 3025071, -0.021119, -0.002800
11.039308, 3026356, 0.004174, -0.002520
11.072615, 3027582, -0.011009, -0.002520
11.106503, 3028829, -0.007918, -0.002520
11.139341, 3030025, -0.020040, -0.002520
11.173067, 3031209, -0.010659, -0.002520
11.206414, 3032383, 0.000678, -0.002520
11.239561, 3033613, -0.003144, -0.002520
11.272984, 3034831, 0.002559, -0.002520
11.306495, 3036096, -0.001359, -0.002520
11.339684, 3037319, -0.002112, -0.002240
11.372985, 3038539, -0.018587, -0.002240
11.406347, 3039767, -0.005856, -0.002240
11.439013, 3041045, -0.010940, -0.002240
11.473012, 3042290, -0.003896, -0.002240
11.506170, 3043551, -0.011169, -0.002240
11.539557, 3044772, -0.009688, -0.001960
11.572815, 3046005, -0.004674, -0.001680
11.606888, 3047307, -0.014729, -0.001400
11.639231, 3048576, -0.000613, -0.001120
11.672397, 3049854, -0.001421, -0.000840
11.706121, 3051192, -0.000281, -0.000560
11.740052, 3052505, -0.000308, -0.000000
11.773119, 3053875, -0.000527, 0.000560
11.806748, 3055218, -0.010734, 0.001120
11.839445, 3056551, 0.003779, 0.001680
11.872688, 3057876, -0.003061, 0.001960
11.906215, 3059232, -0.019059, 0.001960
11.939514, 3060545, -0.005363, 0.001960
11.973005, 3061867, -0.004343, 0.001960
12.006332, 3063230, 0.006132, 0.001960
12.038952, 3064553, -0.001084, 0.002520
12.072854, 3065870, -0.005202, 0.002800
12.106103, 3067209, 0.002056, 0.003639
12.140390, 3068496, 0.001478, 0.004479
12.172665, 3069780, 0.018879, 0.005319
12.206128, 3071118, 0.008123, 0.005879
12.239332, 3072423, 0.000759, 0.006719
12.273161, 3073747, 0.002993, 0.007279
12.306498, 3075108, -0.003570, 0.007839
12.339754, 3076419, 0.006421, 0.008399
12.373215, 3077736, -0.001598, 0.008678
12.406249, 3079116, 0.011242, 0.009238
12.439519, 3080475, 0.004290, 0.009518
12.472482, 3081844, 0.011797, 0.009798
12.506280, 3083264, 0.005432, 0.010358
12.540115, 3084632, 0.000498, 0.010638
12.572617, 3085999, 0.012807, 0.010918
12.606241, 3087404, -0.001688, 0.010918
12.639121, 3088758, 0.028668, 0.010918
12.672689, 3090109, 0.025427, 0.010918
12.706371, 3091488, -0.004398, 0.010918
12.739420, 3092818, 0.007592, 0.010918
12.773208, 3094133, 0.005387, 0.010918
12.806430, 3095480, 0.024007, 0.010918
12.839112, 3096782, -0.000618, 0.011198
12.872447, 3098088, 0.011057, 0.011478
12.906242, 3099441, 0.010146, 0.012598
12.939493, 3100753, 0.025934, 0.014278
12.972724, 3102083, 0.013725, 0.016797
13.006378, 3103453, 0.006726, 0.021276
13.039313, 3104769, 0.005591, 0.026875
13.073296, 3106067, 0.035513, 0.033314
13.106233, 3107397, 0.000103, 0.041433
13.139322, 3108681, 0.046183, 0.049831
13.172974, 3110016, 0.030677, 0.059070
13.206199, 3111314, 0.033948, 0.067748
13.239072, 3112616, 0.014080, 0.075307
13.272515, 3113918, 0.045242, 0.082026
13.306630, 3115260, 0.053713, 0.088465
13.339613, 3116553, 0.090256, 0.093784
13.372309, 3117846, 0.090600, 0.098823
13.406303, 3119187, 0.089282, 0.103862
13.439267, 3120486, 0.078994, 0.108061
13.472706, 3121791, 0.098082, 0.111981
13.506239, 3123135, 0.074319, 0.115900
13.539463, 3124430, 0.106824, 0.118979
13.572420, 3125724, 0.084105, 0.121499
13.606157, 3127055, 0.107556, 0.122339
13.639431, 3128345, 0.096299, 0.122339
13.672505, 3129639, 0.115765, 0.122339
13.706307, 3130972, 0.100212, 0.122899
13.739258, 3132254, 0.104966, 0.123179
13.772873, 3133536, 0.084770, 0.123459
13.806526, 3134849, 0.112950, 0.123459
13.839471, 3136121, 0.109880, 0.123739
13.872513, 3137390, 0.112046, 0.123739
13.906560, 3138692, 0.104675, 0.123739
13.939436, 3139950, 0.099349, 0.123739
13.972385, 3141210, 0.104878, 0.123739
14.006201, 3142509, 0.091357, 0.123739
14.038974, 3143772, 0.110285, 0.123739
14.072498, 3145044, 0.105521, 0.124019
14.106082, 3146360, 0.112963, 0.124298
14.139134, 3147633, 0.101878, 0.124858
14.172980, 3148903, 0.098887, 0.125418
14.206308, 3150219, 0.107198, 0.126538
14.240014, 3151494, 0.110424, 0.128218
14.273255, 3152767, 0.115537, 0.130457
14.306438, 3154084, 0.107510, 0.133257
14.339374, 3155358, 0.103289, 0.137176
14.373145, 3156663, 0.104364, 0.143895
14.406198, 3157926, 0.124727, 0.152854
14.439518, 3159196, 0.127812, 0.162932
14.472836, 3160460, 0.138901, 0.173850
14.506261, 3161767, 0.145031, 0.185048
14.539309, 3163028, 0.134814, 0.196246
14.572948, 3164293, 0.163542, 0.207164
14.605889, 3165608, 0.156237, 0.218642
14.639126, 3166877, 0.166571, 0.229280
14.673308, 3168139, 0.181700, 0.240198
14.705979, 3169433, 0.196093, 0.250837
14.739234, 3170693, 0.223165, 0.260355
14.772531, 3171951, 0.225789, 0.269593
14.806505, 3173252, 0.223049, 0.278272
14.839364, 3174509, 0.211367, 0.286670
14.873748, 3175757, 0.240873, 0.294789
14.905757, 3177038, 0.236683, 0.302348
14.939519, 3178269, 0.248505, 0.309626
14.973151, 3179496, 0.255297, 0.316905
15.006080, 3180759, 0.254656, 0.324184
15.039326, 3181986, 0.288754, 0.331183
15.073128, 3183217, 0.274707, 0.338461
15.105970, 3184497, 0.294526, 0.345740
15.139341, 3185740, 0.255985, 0.352459
15.172978, 3186981, 0.282674, 0.359458
15.206129, 3188260, 0.283245, 0.366457
15.239326, 3189499, 0.263317, 0.372895
15.273025, 3190743, 0.284157, 0.379894
15.306296, 3192024, 0.297606, 0.388013
15.339616, 3193265, 0.290229, 0.396691
15.372997, 3194495, 0.297728, 0.406490
15.406307, 3195753, 0.309251, 0.416288
15.439562, 3196970, 0.342920, 0.425806
15.473067, 3198188, 0.317690, 0.435045
15.505822, 3199456, 0.350260, 0.444003
15.539346, 3200694, 0.355004, 0.452962
15.572916, 3201978, 0.341474, 0.461360
15.606494, 3203221, 0.376947, 0.468919
15.638908, 3204464, 0.381845, 0.475918
15.673691, 3205753, 0.386921, 0.482916
15.706052, 3207006, 0.391446, 0.489075
15.739570, 3208263, 0.382206, 0.494954
15.772882, 3209567, 0.429947, 0.500553
15.806518, 3210829, 0.389535, 0.505313
15.839428, 3212089, 0.404740, 0.509512
15.873251, 3213344, 0.414511, 0.513711
15.905615, 3214640, 0.422145, 0.517070
15.938923, 3215903, 0.444854, 0.519590
15.972905, 3217205, 0.432877, 0.521270
16.006112, 3218458, 0.444653, 0.522669
16.038980, 3219712, 0.409075, 0.523509
16.072940, 3220965, 0.427840, 0.523789
16.106243, 3222273, 0.430383, 0.523789
16.139666, 3223552, 0.426572, 0.523789
16.172680, 3224830, 0.428744, 0.523789
16.206016, 3226160, 0.423425, 0.523789
16.239191, 3227467, 0.430261, 0.523509
16.273199, 3228783, 0.417979, 0.523509
16.306383, 3230156, 0.458043, 0.522949
16.339211, 3231496, 0.436680, 0.522949
16.372719, 3232891, 0.466872, 0.522949
16.406032, 3234268, 0.444937, 0.522949
16.439104, 3235664, 0.485434, 0.522669
16.473003, 3237074, 0.464890, 0.522669
16.505908, 3238523, 0.476335, 0.522669
16.539588, 3239922, 0.461091, 0.522110
16.573230, 3241374, 0.468474, 0.520430
16.606193, 3242778, 0.469970, 0.517070
16.638792, 3244171, 0.494927, 0.513711
16.673451, 3245604, 0.479641, 0.508952
16.706198, 3246989, 0.457987, 0.503073
16.739313, 3248354, 0.462135, 0.496914
16.773557, 3249752, 0.418273, 0.489635
16.806011, 3251100, 0.467154, 0.482077
16.839444, 3252440, 0.418090, 0.473958
16.873532, 3253819, 0.406709, 0.465279
16.906412, 3255169, 0.414057, 0.456321
16.939681, 3256533, 0.420724, 0.447083
16.973126, 3257965, 0.413183, 0.437564
17.006698, 3259353, 0.379636, 0.428046
17.039195, 3260721, 0.390834, 0.418807
17.073307, 3262125, 0.379835, 0.409289
17.106124, 3263505, 0.381906, 0.400331
17.139249, 3264899, 0.377532, 0.391652
17.173053, 3266351, 0.380066, 0.383534
17.206051, 3267776, 0.348617, 0.376535
17.239178, 3269213, 0.372513, 0.370096
17.273478, 3270711, 0.362033, 0.363657
17.305996, 3272164, 0.356594, 0.357498
17.339277, 3273617, 0.330195, 0.351899
17.373288, 3275129, 0.321213, 0.346020
17.406211, 3276605, 0.364722, 0.340421
17.439509, 3278079, 0.338844, 0.335102
17.473574, 3279594, 0.344385, 0.329503
17.506064, 3281052, 0.296560, 0.323624
17.539213, 3282504, 0.336783, 0.317465
17.572669, 3284014, 0.325990, 0.311026
17.606261, 3285490, 0.323407, 0.304027
17.639285, 3286959, 0.319948, 0.297029
17.673398, 3288466, 0.286453, 0.289470
17.706230, 3289917, 0.277055, 0.281911
17.738922, 3291372, 0.283531, 0.274352
17.773083, 3292876, 0.284676, 0.265394
17.806436, 3294339, 0.244796, 0.256716
17.839513, 3295800, 0.278154, 0.247477
17.872796, 3297306, 0.252793, 0.237679
17.906645, 3298776, 0.268000, 0.228160
17.939223, 3300249, 0.214420, 0.218922
17.973036, 3301771, 0.203923, 0.208844
18.006151, 3303231, 0.240705, 0.198766
18.038937, 3304683, 0.207244, 0.189247
18.073600, 3306198, 0.211753, 0.179729
18.106593, 3307677, 0.178811, 0.171050
18.139153, 3309153, 0.202112, 0.162932
18.173292, 3310675, 0.208013, 0.155093
18.206705, 3312147, 0.176160, 0.148654
18.239227, 3313612, 0.164321, 0.142775
18.272640, 3315126, 0.152730, 0.137176
18.306209, 3316602, 0.144391, 0.131857
18.339193, 3318081, 0.169457, 0.127098
18.374839, 3319617, 0.142217, 0.122059
18.406342, 3321107, 0.130852, 0.117020
18.439646, 3322644, 0.147537, 0.111141
18.473079, 3324141, 0.125452, 0.105822
18.506157, 3325646, 0.137014, 0.100223
18.539621, 3327159, 0.091545, 0.094344
18.572737, 3328737, 0.117417, 0.087905
18.606111, 3330275, 0.096269, 0.081466
18.642189, 3331861, 0.126775, 0.074747
18.673301, 3333400, 0.097769, 0.068588
18.706150, 3334955, 0.101761, 0.062429
18.739644, 3336508, 0.065763, 0.056830
18.772804, 3338114, 0.071214, 0.051791
18.806079, 3339688, 0.043738, 0.047592
18.839462, 3341260, 0.087615, 0.043952
18.877087, 3342878, 0.050183, 0.041153
18.906295, 3344456, 0.074256, 0.039473
18.939857, 3346042, 0.043169, 0.038913
18.972802, 3347672, 0.056032, 0.038913
19.006486, 3349253, 0.051594, 0.038913
19.038993, 3350814, 0.020861, 0.039193
19.073360, 3352422, 0.048581, 0.039473
19.106283, 3353989, 0.045382, 0.039473
19.139065, 3355563, 0.073450, 0.039473
19.172889, 3357182, 0.038215, 0.039473
19.206655, 3358751, 0.068027, 0.039473
19.238804, 3360318, 0.030387, 0.039473
19.273136, 3361932, 0.054145, 0.039473
19.305858, 3363502, 0.035286, 0.039473
19.339715, 3365078, 0.062043, 0.039473
19.373105, 3366712, 0.025871, 0.039473
19.405959, 3368294, 0.035638, 0.039473
19.438915, 3369880, 0.037126, 0.039473
19.472956, 3371529, 0.042157, 0.039753
19.506005, 3373134, 0.064282, 0.039753
19.539211, 3374740, 0.026643, 0.039753
19.573120, 3376401, 0.063335, 0.039753
19.606043, 3378010, 0.039160, 0.040033
19.639294, 3379667, 0.053465, 0.040033
19.673276, 3381278, 0.030071, 0.040313
19.706526, 3382884, 0.037086, 0.040593
19.739654, 3384467, 0.043697, 0.040873
19.772941, 3386079, 0.033150, 0.041153
19.806308, 3387624, 0.062333, 0.041993
19.839560, 3389186, 0.057952, 0.043392
19.872969, 3390684, 0.074405, 0.045352
19.905796, 3392192, 0.049229, 0.048432
19.939797, 3393713, 0.040731, 0.052071
19.972728, 3395275, 0.042579, 0.056550
20.006261, 3396772, 0.055887, 0.061309
20.039374, 3398244, 0.045556, 0.066628
20.072783, 3399756, 0.082889, 0.072507
20.106351, 3401228, 0.044390, 0.078386
20.139112, 3402694, 0.082911, 0.084545
20.173070, 3404203, 0.086133, 0.090704
20.206343, 3405664, 0.067671, 0.096863
20.239538, 3407116, 0.098448, 0.102742
20.273043, 3408615, 0.110000, 0.108901
20.305817, 3410068, 0.101176, 0.114780
20.339378, 3411515, 0.114425, 0.120939
20.373163, 3413009, 0.100079, 0.126818
20.406464, 3414473, 0.117755, 0.132697
20.439485, 3415947, 0.102889, 0.138296
20.473276, 3417491, 0.109267, 0.143615
20.505742, 3418977, 0.138022, 0.148934
20.539601, 3420478, 0.135202, 0.154253
20.573024, 3421922, 0.144243, 0.159292
20.606699, 3423367, 0.148589, 0.164052
20.639116, 3424834, 0.164158, 0.168811
20.672823, 3426352, 0.152285, 0.173010
20.705620, 3427828, 0.179328, 0.176929
20.739497, 3429296, 0.153700, 0.180569
20.773011, 3430807, 0.168458, 0.184488
20.807633, 3432285, 0.177474, 0.188127
20.839360, 3433812, 0.184480, 0.192327
20.873283, 3435294, 0.209250, 0.196526
