#time, encoder, angular velocity, steering angle
4.472915, 1738685, -0.002255, -0.488515
4.507532, 1738685, 0.000118, -0.488515
4.539442, 1738685, 0.006537, -0.488235
4.573318, 1738685, -0.001811, -0.488235
4.606318, 1738685, -0.003241, -0.488235
4.640106, 1738685, 0.006955, -0.487956
4.673015, 1738685, 0.000553, -0.487676
4.706893, 1738685, 0.005331, -0.487396
4.739559, 1738685, 0.000222, -0.487116
4.773544, 1738685, 0.000172, -0.486836
4.806526, 1738685, 0.007349, -0.486836
4.840012, 1738685, -0.003800, -0.486836
4.875235, 1738685, 0.006377, -0.486836
4.906891, 1738685, 0.001894, -0.486836
4.939901, 1738685, -0.002185, -0.486836
4.973089, 1738685, 0.004466, -0.486836
5.006104, 1738685, -0.002353, -0.486836
5.039953, 1738685, -0.001460, -0.486836
5.072923, 1738685, -0.000047, -0.486836
5.107299, 1738684, 0.004022, -0.486836
5.139485, 1738684, -0.004896, -0.486836
5.174864, 1738684, -0.002401, -0.486836
5.207027, 1738684, 0.005471, -0.486836
5.240139, 1738684, 0.000507, -0.486836
5.273097, 1738684, -0.004571, -0.486836
5.306472, 1738684, 0.001780, -0.486836
5.339394, 1738684, 0.008029, -0.486836
5.373727, 1738684, 0.002447, -0.486836
5.406529, 1738684, 0.000774, -0.486836
5.439805, 1738684, -0.002079, -0.486836
5.473070, 1738684, -0.008008, -0.486836
5.506547, 1738684, -0.001869, -0.486836
5.539598, 1738684, -0.004753, -0.486836
5.573429, 1738684, -0.006811, -0.486836
5.606367, 1738684, -0.005133, -0.486836
5.640174, 1738684, -0.006910, -0.486836
5.673184, 1738684, -0.001781, -0.486836
5.706824, 1738684, -0.004462, -0.486836
5.739579, 1738684, -0.001830, -0.486836
5.773221, 1738684, 0.004181, -0.486836
5.806510, 1738684, 0.003706, -0.486836
5.840351, 1738684, 0.009477, -0.486836
5.873212, 1738684, 0.000924, -0.486836
5.906556, 1738684, -0.001134, -0.486836
5.939867, 1738684, 0.007423, -0.486836
5.973245, 1738684, 0.004966, -0.486836
6.006852, 1738684, -0.007597, -0.486836
6.040314, 1738684, 0.000242, -0.486836
6.073201, 1738684, -0.000405, -0.486836
6.106474, 1738684, 0.001113, -0.486836
6.139412, 1738684, -0.001644, -0.486836
6.173066, 1738684, 0.000313, -0.486836
6.206310, 1738684, -0.001803, -0.486836
6.240188, 1738684, -0.004411, -0.486836
6.273313, 1738684, -0.001153, -0.486836
6.306819, 1738684, 0.004290, -0.486836
6.339740, 1738684, 0.001793, -0.486836
6.373613, 1738684, -0.001404, -0.486836
6.406878, 1738684, 0.004990, -0.486836
6.440026, 1738684, 0.005013, -0.486836
6.473397, 1738684, 0.000327, -0.486836
6.506925, 1738684, -0.006097, -0.486836
6.540312, 1738684, -0.000629, -0.486836
6.573119, 1738684, 0.001813, -0.486836
6.606390, 1738684, 0.013535, -0.486836
6.639936, 1738684, -0.008930, -0.486836
6.673516, 1738684, -0.008476, -0.486836
6.706662, 1738684, 0.003225, -0.486836
6.739994, 1738684, -0.002118, -0.486836
6.773284, 1738684, -0.006215, -0.486836
6.806010, 1738684, -0.004769, -0.486836
6.840467, 1738684, 0.005955, -0.486836
6.872846, 1738684, -0.002948, -0.486836
6.906620, 1738684, -0.000189, -0.486836
6.939950, 1738684, 0.005209, -0.486836
6.973678, 1738684, 0.002920, -0.486836
7.006584, 1738684, -0.006411, -0.486836
7.040206, 1738684, 0.006611, -0.486836
7.072989, 1738684, 0.001519, -0.486836
7.106411, 1738684, 0.001437, -0.486836
7.139838, 1738684, -0.000522, -0.486836
7.173064, 1738684, 0.003284, -0.486836
7.206433, 1738684, -0.002391, -0.486836
7.239964, 1738684, 0.001955, -0.486836
7.273316, 1738684, -0.003557, -0.486836
7.306483, 1738684, -0.003198, -0.486836
7.339979, 1738684, -0.005498, -0.486836
7.373169, 1738684, -0.006066, -0.486836
7.406245, 1738684, -0.001203, -0.486836
7.439966, 1738684, 0.003632, -0.486836
7.473008, 1738684, -0.003798, -0.486836
7.506833, 1738684, 0.001922, -0.486836
7.539693, 1738684, -0.001935, -0.486836
7.573173, 1738684, -0.005387, -0.486836
7.606692, 1738684, 0.005847, -0.486836
7.639929, 1738684, -0.008941, -0.486836
7.672990, 1738684, 0.001644, -0.486836
7.706366, 1738684, 0.004379, -0.486836
7.739506, 1738684, -0.003638, -0.486836
7.773601, 1738684, 0.007127, -0.486836
7.806398, 1738684, 0.002199, -0.486836
7.840314, 1738684, 0.003275, -0.486836
7.873207, 1738684, 0.001420, -0.486836
7.910360, 1738684, 0.000451, -0.486836
7.940346, 1738684, 0.000031, -0.486836
7.972988, 1738684, 0.003777, -0.486836
8.006644, 1738684, 0.001319, -0.486836
8.041547, 1738684, -0.000290, -0.486836
8.073264, 1738684, 0.005791, -0.486836
8.106361, 1738684, 0.007222, -0.486836
8.139555, 1738684, 0.004877, -0.486836
8.172945, 1738684, -0.000331, -0.486836
8.206483, 1738684, 0.006363, -0.486836
8.239976, 1738684, 0.003604, -0.486836
8.272760, 1738684, 0.002374, -0.486836
8.306649, 1738684, -0.011912, -0.486836
8.339675, 1738684, -0.000072, -0.486836
8.373315, 1738684, 0.002384, -0.486836
8.406878, 1738684, -0.001871, -0.486836
8.440363, 1738684, 0.001987, -0.486836
8.473072, 1738684, -0.001328, -0.486836
8.506224, 1738684, 0.004509, -0.486836
8.539881, 1738684, -0.005287, -0.486836
8.573059, 1738684, -0.005227, -0.486836
8.606111, 1738684, 0.004557, -0.486836
8.640055, 1738684, 0.005079, -0.486836
8.673318, 1738684, 0.006892, -0.486836
8.706501, 1738684, -0.007349, -0.486836
8.739955, 1738684, -0.002465, -0.486836
8.773105, 1738684, 0.003464, -0.486836
8.806736, 1738684, 0.000709, -0.486836
8.839846, 1738684, 0.001884, -0.486836
8.873036, 1738684, 0.002486, -0.486836
8.906584, 1738684, 0.004100, -0.486836
8.939866, 1738684, -0.001189, -0.486836
8.973083, 1738684, 0.003397, -0.486836
9.006223, 1738684, -0.002744, -0.486836
9.039992, 1738684, 0.001454, -0.486836
9.072758, 1738684, -0.000644, -0.486836
9.106972, 1738684, 0.006290, -0.486836
9.139748, 1738684, -0.007435, -0.486836
9.173275, 1738684, 0.001392, -0.486836
9.206435, 1738684, -0.003709, -0.486836
9.239913, 1738684, -0.000503, -0.486836
9.273026, 1738684, -0.003131, -0.486836
9.306695, 1738684, 0.008691, -0.486836
9.340073, 1738684, 0.001263, -0.486836
9.372860, 1738684, 0.001379, -0.486836
9.406161, 1738684, -0.005358, -0.486836
9.440452, 1738684, 0.002597, -0.486836
9.472906, 1738684, -0.004431, -0.486836
9.506261, 1738684, -0.003939, -0.486836
9.539767, 1738684, 0.000237, -0.486836
9.573121, 1738684, -0.000911, -0.486836
9.606349, 1738684, 0.015813, -0.486836
9.640872, 1738684, 0.004942, -0.486836
9.672696, 1738684, 0.002991, -0.486836
9.707365, 1738684, -0.002289, -0.486836
9.739771, 1738684, 0.003769, -0.486836
9.773442, 1738684, 0.004697, -0.486836
9.806027, 1738684, -0.002880, -0.486836
9.839975, 1738684, 0.005340, -0.486836
9.872897, 1738684, -0.006901, -0.486836
9.906271, 1738684, -0.005280, -0.486836
9.939979, 1738684, -0.003186, -0.486836
9.973202, 1738684, 0.000220, -0.487116
10.006178, 1738684, 0.002830, -0.487676
10.040366, 1738684, -0.008876, -0.487676
10.073733, 1738684, -0.007928, -0.487396
10.106670, 1738684, -0.002446, -0.487116
10.139847, 1738684, -0.003662, -0.486836
10.173224, 1738684, 0.017634, -0.486836
10.206467, 1738684, -0.011892, -0.486836
10.240246, 1738684, 0.003566, -0.487116
10.272978, 1738684, -0.014920, -0.487116
10.306841, 1738684, -0.004429, -0.487116
10.339670, 1738684, 0.003284, -0.487116
10.373007, 1738684, 0.005810, -0.486836
10.406551, 1738685, 0.000694, -0.486836
10.439922, 1738685, -0.003029, -0.486836
10.473073, 1738685, -0.006998, -0.486836
10.506951, 1738685, 0.009900, -0.486836
10.539728, 1738685, -0.002136, -0.486836
10.573471, 1738685, -0.002668, -0.486836
10.606095, 1738685, 0.000055, -0.486836
10.640113, 1738685, 0.003863, -0.486836
10.672762, 1738684, 0.000718, -0.486556
10.706254, 1738684, 0.001287, -0.486556
10.740518, 1738684, 0.003215, -0.486556
10.773479, 1738684, -0.001231, -0.486556
10.806483, 1738684, 0.004391, -0.486556
10.839796, 1738684, 0.002532, -0.486556
10.873073, 1738684, -0.000035, -0.486556
10.906387, 1738684, -0.005278, -0.486556
10.939566, 1738684, 0.000268, -0.486556
10.972974, 1738684, 0.000492, -0.486556
11.006711, 1738684, -0.004948, -0.486556
11.040001, 1738684, -0.006913, -0.486556
11.072937, 1738684, 0.006171, -0.486556
11.106263, 1738684, 0.001774, -0.486556
11.139808, 1738684, -0.009386, -0.486556
11.172788, 1738684, -0.002300, -0.486556
11.206586, 1738684, 0.005136, -0.486556
11.239853, 1738684, -0.009182, -0.486556
11.273155, 1738684, 0.004300, -0.486556
11.307078, 1738684, -0.007646, -0.486556
11.339517, 1738684, -0.002701, -0.486556
11.373334, 1738684, -0.006360, -0.486556
11.406911, 1738684, -0.000685, -0.486556
11.440948, 1738684, 0.003667, -0.486556
11.472811, 1738684, -0.000312, -0.486556
11.506729, 1738684, 0.003139, -0.486556
11.539756, 1738684, 0.007599, -0.486556
11.573022, 1738684, 0.004246, -0.486556
11.605981, 1738684, 0.000598, -0.486556
11.640066, 1738684, -0.000409, -0.486556
11.673586, 1738684, 0.002670, -0.486276
11.706334, 1738684, 0.002013, -0.485996
11.740323, 1738684, -0.004500, -0.485716
11.772949, 1738684, -0.000427, -0.484876
11.806152, 1738684, 0.006274, -0.484036
11.840010, 1738684, 0.002748, -0.483196
11.872914, 1738684, 0.008149, -0.482356
11.906650, 1738684, -0.005561, -0.481237
11.939670, 1738684, -0.001124, -0.480397
11.972634, 1738684, -0.004761, -0.479557
12.006703, 1738684, -0.002654, -0.478717
12.040340, 1738684, -0.002857, -0.477877
12.072967, 1738684, 0.007504, -0.477037
12.106536, 1738684, -0.001108, -0.476477
12.139765, 1738684, -0.001806, -0.475638
12.172878, 1738684, -0.003344, -0.475078
12.206467, 1738684, 0.009601, -0.474798
12.240299, 1738684, -0.006841, -0.474238
12.273052, 1738684, 0.002403, -0.474238
12.306742, 1738684, 0.003734, -0.473958
12.339882, 1738684, 0.000888, -0.473958
12.372674, 1738684, 0.000800, -0.473958
12.406517, 1738684, -0.001692, -0.473958
12.440306, 1738684, -0.005266, -0.473958
12.472972, 1738684, 0.002926, -0.473958
12.507000, 1738684, -0.000876, -0.473958
12.539969, 1738684, -0.000661, -0.473958
12.572913, 1738684, -0.006409, -0.473958
12.607044, 1738684, -0.004121, -0.473958
12.639730, 1738684, -0.003782, -0.473678
12.672777, 1738684, -0.004858, -0.473678
12.707081, 1738684, 0.000399, -0.473678
12.740089, 1738684, 0.003918, -0.473678
12.772956, 1738684, 0.005554, -0.473678
12.806806, 1738684, 0.007901, -0.473678
12.840159, 1738684, 0.002474, -0.473678
12.873354, 1738684, -0.000346, -0.473678
12.906839, 1738684, -0.006105, -0.473678
12.939704, 1738684, -0.003209, -0.473678
12.972885, 1738684, -0.003415, -0.473678
13.006268, 1738684, 0.002640, -0.473678
13.039811, 1738684, 0.000512, -0.473678
13.073379, 1738684, 0.002000, -0.473678
13.106764, 1738684, 0.007165, -0.473678
13.139765, 1738684, 0.005010, -0.473678
13.174114, 1738684, -0.001803, -0.473678
13.206284, 1738684, 0.001327, -0.473678
13.240008, 1738684, 0.006725, -0.473678
13.272830, 1738684, -0.001673, -0.473678
13.306596, 1738684, 0.005751, -0.473678
13.339765, 1738684, -0.019405, -0.473678
13.372879, 1738684, 0.026291, -0.473678
13.406388, 1738684, -0.017578, -0.473678
13.440040, 1738684, -0.006354, -0.473678
13.472907, 1738684, -0.008652, -0.473678
13.506479, 1738684, 0.010456, -0.473678
13.539773, 1738684, 0.001241, -0.473678
13.573208, 1738684, 0.006506, -0.473678
13.607357, 1738684, -0.007615, -0.473678
13.639712, 1738684, -0.001943, -0.473678
13.673396, 1738684, -0.002721, -0.473678
13.706706, 1738684, -0.001174, -0.473678
13.740194, 1738684, -0.006238, -0.473678
13.773108, 1738684, -0.004580, -0.473678
13.806284, 1738684, -0.000812, -0.473678
13.839619, 1738684, -0.004145, -0.473678
13.872665, 1738684, 0.010931, -0.473678
13.906640, 1738684, 0.006527, -0.473678
13.939821, 1738684, 0.008202, -0.473678
13.973353, 1738684, 0.002463, -0.473678
14.006721, 1738684, -0.004384, -0.473678
14.039407, 1738684, -0.003421, -0.473678
14.073212, 1738684, 0.002852, -0.473678
14.106754, 1738684, 0.004182, -0.473678
14.139719, 1738684, -0.002074, -0.473678
14.172959, 1738684, -0.002009, -0.473678
14.206514, 1738684, 0.004683, -0.473678
14.239964, 1738684, -0.003305, -0.473678
14.272836, 1738684, 0.001698, -0.473678
14.306660, 1738684, -0.001529, -0.473678
14.340150, 1738684, 0.004630, -0.473678
14.373712, 1738684, -0.001307, -0.473678
14.407135, 1738684, 0.001110, -0.473678
14.439895, 1738684, 0.006014, -0.473678
14.473427, 1738684, -0.008589, -0.473678
14.506557, 1738684, -0.008446, -0.473678
14.540335, 1738684, -0.007669, -0.473678
14.572726, 1738684, 0.001014, -0.473678
14.606905, 1738684, 0.000243, -0.473678
14.640488, 1738684, -0.004805, -0.473678
14.673022, 1738684, -0.004289, -0.473678
14.706733, 1738684, -0.002956, -0.473678
14.739515, 1738684, 0.000671, -0.473678
14.773499, 1738684, -0.009465, -0.473678
14.806400, 1738684, -0.003447, -0.473678
14.839642, 1738684, 0.000686, -0.473678
14.873003, 1738684, 0.004579, -0.473678
14.906631, 1738684, 0.009573, -0.473678
14.939975, 1738684, -0.001696, -0.473678
14.972974, 1738684, 0.012742, -0.473678
15.006368, 1738684, 0.000070, -0.473678
15.040177, 1738684, 0.002122, -0.473678
15.072980, 1738684, -0.004231, -0.473678
15.107197, 1738684, -0.002258, -0.473678
15.139653, 1738684, -0.005860, -0.473678
15.172858, 1738684, 0.012217, -0.473678
15.206909, 1738684, -0.007486, -0.473678
15.239613, 1738684, -0.006244, -0.473678
15.273352, 1738684, -0.000117, -0.473678
15.306761, 1738684, 0.000122, -0.473678
15.339835, 1738684, -0.000726, -0.473678
15.372867, 1738684, -0.004462, -0.473678
15.406417, 1738684, 0.002120, -0.473678
15.439537, 1738684, 0.001176, -0.473678
15.472506, 1738684, 0.003696, -0.473678
15.506548, 1738684, 0.008208, -0.473678
15.539448, 1738684, 0.003483, -0.473678
15.573279, 1738684, 0.003933, -0.473678
15.606228, 1738684, 0.001951, -0.473678
15.640042, 1738684, 0.001762, -0.473678
15.673039, 1738684, 0.005591, -0.473678
15.706775, 1738684, 0.002029, -0.473678
15.739783, 1738684, 0.006197, -0.473678
15.773483, 1738684, 0.006432, -0.473678
15.806439, 1738684, -0.006598, -0.473678
15.840023, 1738684, 0.001583, -0.473678
15.872686, 1738684, 0.001097, -0.473678
15.906808, 1738684, 0.002267, -0.473678
15.939547, 1738684, -0.003201, -0.473678
15.973270, 1738684, 0.000459, -0.473678
16.006635, 1738684, -0.011003, -0.473678
16.039120, 1738684, 0.003497, -0.473678
16.073241, 1738684, -0.009990, -0.473678
16.106899, 1738684, 0.007795, -0.473678
16.139549, 1738684, -0.001215, -0.473678
16.173372, 1738684, -0.000197, -0.473678
16.206434, 1738684, 0.005875, -0.473678
16.239887, 1738684, 0.000446, -0.473678
16.272846, 1738684, 0.008026, -0.473678
16.306798, 1738684, -0.001453, -0.473678
16.339333, 1738684, 0.001636, -0.473678
16.372942, 1738684, -0.001609, -0.473678
16.406423, 1738684, -0.004698, -0.473678
16.439610, 1738684, -0.000001, -0.473678
16.473220, 1738684, 0.004460, -0.473678
16.506762, 1738684, 0.006493, -0.473678
16.539361, 1738684, 0.003724, -0.473678
16.573481, 1738684, -0.000146, -0.473678
16.606285, 1738684, -0.009550, -0.473678
16.639798, 1738684, 0.001949, -0.473678
16.672852, 1738684, 0.003636, -0.473678
16.706772, 1738684, -0.009210, -0.473678
16.739997, 1738684, -0.004347, -0.473678
16.773835, 1738684, 0.000216, -0.473678
16.806436, 1738684, 0.004523, -0.473678
16.839854, 1738684, 0.003017, -0.473678
16.873315, 1738684, -0.001515, -0.473678
16.906701, 1738684, 0.001047, -0.473678
16.939763, 1738684, -0.006599, -0.473678
16.973304, 1738684, 0.003455, -0.473678
17.006460, 1738684, 0.002280, -0.473678
17.039589, 1738684, -0.009331, -0.473678
17.073448, 1738684, 0.001275, -0.473678
17.106923, 1738684, -0.002022, -0.473678
17.139998, 1738684, -0.001257, -0.473678
17.173691, 1738684, 0.000222, -0.473678
17.206343, 1738684, -0.004670, -0.473678
17.239455, 1738684, 0.001931, -0.473678
17.272909, 1738684, 0.004660, -0.473678
17.306907, 1738684, 0.002417, -0.473678
17.339582, 1738684, 0.007220, -0.473678
17.372976, 1738684, -0.005781, -0.473678
17.406403, 1738684, 0.007256, -0.473678
17.440131, 1738684, 0.002192, -0.473678
17.472887, 1738684, -0.002732, -0.473678
17.506662, 1738684, -0.002943, -0.473678
17.540011, 1738684, -0.005642, -0.473678
17.573413, 1738684, 0.000720, -0.473678
17.606572, 1738684, 0.005526, -0.473678
17.639946, 1738684, 0.002596, -0.473678
17.673228, 1738684, 0.002444, -0.473678
17.706851, 1738684, 0.008962, -0.473678
17.739410, 1738684, -0.000682, -0.473678
17.773014, 1738684, -0.007832, -0.473678
17.806516, 1738684, 0.006186, -0.473678
17.839922, 1738684, -0.002780, -0.473678
17.873320, 1738684, -0.005476, -0.473678
17.906453, 1738684, 0.001099, -0.473678
17.938922, 1738684, 0.005023, -0.473678
17.973267, 1738684, 0.004841, -0.473678
18.006107, 1738684, 0.004934, -0.473678
18.039429, 1738684, 0.001258, -0.473678
18.073479, 1738684, 0.006912, -0.473678
18.106475, 1738684, 0.000581, -0.473678
18.139555, 1738684, 0.000293, -0.473678
18.173071, 1738684, -0.005507, -0.473678
18.206377, 1738684, -0.009103, -0.473678
18.239658, 1738684, 0.007313, -0.473678
18.273022, 1738684, 0.001753, -0.473678
18.306354, 1738684, -0.001291, -0.473678
18.339733, 1738684, 0.002932, -0.473678
18.373321, 1738684, -0.002433, -0.473678
18.406582, 1738684, -0.007792, -0.473678
18.439644, 1738684, -0.005256, -0.473678
18.472939, 1738684, -0.005557, -0.473678
18.506486, 1738684, 0.005656, -0.473678
18.539493, 1738684, 0.000956, -0.473678
18.573060, 1738684, -0.008221, -0.473678
18.606508, 1738684, 0.001237, -0.473678
18.640337, 1738684, 0.001467, -0.473678
18.673433, 1738684, 0.006645, -0.473678
18.706507, 1738684, -0.002197, -0.473678
18.739859, 1738684, 0.002562, -0.473678
18.772965, 1738684, -0.000916, -0.473678
18.806589, 1738684, 0.009444, -0.473678
18.839997, 1738684, -0.002778, -0.473678
18.874823, 1738684, -0.003155, -0.473678
18.906925, 1738684, 0.002749, -0.473678
18.939819, 1738684, -0.002562, -0.473678
18.973184, 1738684, -0.000046, -0.473678
19.006298, 1738684, 0.003726, -0.473678
19.039687, 1738684, -0.007351, -0.473678
19.073260, 1738684, 0.000328, -0.473678
19.106318, 1738684, -0.000041, -0.473678
19.139877, 1738684, -0.005124, -0.473678
19.173814, 1738684, 0.008072, -0.473678
19.206235, 1738684, 0.003481, -0.473678
19.240169, 1738684, 0.000438, -0.473678
19.273423, 1738684, -0.002559, -0.473678
19.306954, 1738684, -0.003366, -0.473678
19.339487, 1738684, -0.002717, -0.473678
19.373183, 1738684, 0.002463, -0.473678
19.406278, 1738684, -0.008000, -0.473678
19.440381, 1738684, -0.005485, -0.473678
19.473129, 1738684, 0.005911, -0.473678
19.506286, 1738684, 0.008012, -0.473678
19.539578, 1738684, 0.003682, -0.473678
19.573779, 1738684, 0.001039, -0.473678
19.606377, 1738684, 0.006430, -0.473678
19.638859, 1738684, -0.000518, -0.473678
19.672866, 1738684, 0.003075, -0.473678
19.706231, 1738684, -0.000146, -0.473678
19.739761, 1738684, 0.001101, -0.473678
19.773889, 1738684, -0.000722, -0.473678
19.806494, 1738684, -0.000194, -0.473678
19.839894, 1738684, -0.007881, -0.473678
19.873162, 1738684, -0.005516, -0.473678
19.906503, 1738684, -0.001144, -0.473678
19.939626, 1738684, 0.000904, -0.473678
19.973459, 1738684, -0.004285, -0.473678
20.006459, 1738684, 0.002351, -0.473678
20.039557, 1738684, -0.007480, -0.473678
20.072956, 1738684, 0.002529, -0.473678
20.106621, 1738684, -0.002278, -0.473678
20.139475, 1738684, 0.008523, -0.473678
20.173448, 1738684, 0.001227, -0.473678
20.206089, 1738684, -0.007211, -0.473678
20.239897, 1738684, -0.001869, -0.473678
20.273055, 1738684, -0.002041, -0.473678
20.306362, 1738684, 0.002772, -0.473678
20.339516, 1738684, -0.002482, -0.473678
20.373321, 1738684, 0.001617, -0.473678
20.406223, 1738684, 0.002256, -0.473678
20.439551, 1738684, -0.002258, -0.473678
20.473389, 1738684, -0.000831, -0.473678
20.506332, 1738684, -0.001420, -0.473678
20.538991, 1738684, -0.003795, -0.473678
20.573692, 1738684, 0.001958, -0.473678
20.606442, 1738684, -0.001885, -0.473678
20.639554, 1738684, -0.002498, -0.473678
20.673676, 1738684, -0.004725, -0.473678
20.706767, 1738684, -0.002873, -0.473678
20.739986, 1738684, 0.007535, -0.473678
20.773216, 1738684, -0.001290, -0.473678
20.806044, 1738684, 0.002282, -0.473678
20.839907, 1738684, -0.006901, -0.473678
20.873234, 1738684, -0.004547, -0.473678
